"","condition","means","ID","trial","artifactFlag","bindescr"
"45","Rej_Acc",-25.6724,1000,45,1,"AR (Acc-Rej)"
"46","Rej_Rej",-5.96882,1000,46,0,"RA (Rej-Acc)"
"47","Acc_Acc",16.3731,1000,47,0,"RR (Rej-Rej)"
"48","Acc_Acc",19.0085,1000,48,0,"AR (Acc-Rej)"
"49","Rej_Rej",-2.6401,1000,49,0,"AA (Acc-Acc)"
"50","Acc_Rej",1.72343,1000,50,0,"RA (Rej-Acc)"
"51","Rej_Acc",-1.96198,1000,51,0,"RR (Rej-Rej)"
"52","Rej_Rej",5.85461,1000,52,0,"AA (Acc-Acc)"
"53","Acc_Acc",2.33627,1000,53,0,"AA (Acc-Acc)"
"54","Acc_Rej",0.187663,1000,54,0,"RR (Rej-Rej)"
"55","Acc_Rej",-3.57176,1000,55,0,"AR (Acc-Rej)"
"56","Rej_Acc",-1.22402,1000,56,0,"RA (Rej-Acc)"
"57","Rej_Rej",-7.23495,1000,57,0,"RR (Rej-Rej)"
"58","Acc_Acc",3.32529,1000,58,0,"AA (Acc-Acc)"
"59","Acc_Rej",7.88906,1000,59,0,"AR (Acc-Rej)"
"60","Rej_Acc",19.1412,1000,60,0,"AR (Acc-Rej)"
"61","Acc_Acc",-32.7121,1000,61,0,"RA (Rej-Acc)"
"62","Acc_Acc",17.1805,1000,62,0,"RR (Rej-Rej)"
"63","Rej_Acc",-14.9282,1000,63,0,"AA (Acc-Acc)"
"64","Acc_Rej",2.81342,1000,64,1,"AR (Acc-Rej)"
"65","Rej_Acc",11.934,1000,65,0,"AR (Acc-Rej)"
"66","Acc_Rej",-7.79259,1000,66,0,"RA (Rej-Acc)"
"67","Rej_Acc",17.5952,1000,67,0,"AA (Acc-Acc)"
"68","Rej_Rej",-8.35844,1000,68,1,"AR (Acc-Rej)"
"69","Acc_Acc",30.0648,1000,69,0,"AA (Acc-Acc)"
"70","Acc_Rej",10.9045,1000,70,0,"RA (Rej-Acc)"
"71","Rej_Acc",-7.71879,1000,71,0,"AR (Acc-Rej)"
"72","Acc_Rej",-9.69633,1000,72,1,"AR (Acc-Rej)"
"73","Rej_Acc",-7.0706,1000,73,0,"RA (Rej-Acc)"
"74","Acc_Acc",-2.41421,1000,74,0,"AR (Acc-Rej)"
"75","Rej_Rej",-3.60878,1000,75,1,"RR (Rej-Rej)"
"76","Acc_Rej",-8.0163,1000,76,0,"RA (Rej-Acc)"
"77","Rej_Acc",8.08234,1000,77,0,"RR (Rej-Rej)"
"78","Rej_Rej",7.83494,1000,78,0,"AA (Acc-Acc)"
"79","Rej_Acc",-17.5176,1000,79,0,"AR (Acc-Rej)"
"80","Acc_Rej",-1.65775,1000,80,0,"RA (Rej-Acc)"
"81","Rej_Acc",40.7492,1000,81,0,"AR (Acc-Rej)"
"82","Acc_Acc",3.00604,1000,82,0,"RA (Rej-Acc)"
"83","Rej_Acc",8.27975,1000,83,0,"AA (Acc-Acc)"
"84","Rej_Rej",-15.3935,1000,84,0,"RR (Rej-Rej)"
"85","Acc_Acc",-4.32491,1000,85,0,"AR (Acc-Rej)"
"86","Acc_Acc",15.4487,1000,86,0,"RA (Rej-Acc)"
"87","Rej_Rej",-9.19714,1000,87,0,"RR (Rej-Rej)"
"88","Rej_Acc",-27.0727,1000,88,0,"RA (Rej-Acc)"
"89","Rej_Rej",-25.4432,1000,89,0,"AR (Acc-Rej)"
"90","Acc_Acc",2.94292,1001,1,0,"AA (Acc-Acc)"
"91","Rej_Rej",25.2493,1001,2,0,"RR (Rej-Rej)"
"92","Rej_Rej",10.5783,1001,3,0,"RR (Rej-Rej)"
"93","Acc_Acc",-12.5166,1001,4,0,"AA (Acc-Acc)"
"94","Acc_Rej",37.4371,1001,5,0,"AR (Acc-Rej)"
"95","Rej_Rej",9.53778,1001,6,0,"RR (Rej-Rej)"
"96","Rej_Rej",-17.9851,1001,7,1,"AA (Acc-Acc)"
"97","Acc_Acc",-12.2674,1001,8,1,"AR (Acc-Rej)"
"98","Acc_Rej",34.8332,1001,9,0,"RR (Rej-Rej)"
"99","Acc_Acc",4.30193,1001,10,0,"AA (Acc-Acc)"
"100","Rej_Rej",-11.4342,1001,11,0,"AR (Acc-Rej)"
"101","Rej_Acc",-5.44273,1001,12,0,"AA (Acc-Acc)"
"102","Acc_Rej",1.39881,1001,13,0,"RR (Rej-Rej)"
"103","Acc_Acc",19.474,1001,14,0,"RA (Rej-Acc)"
"104","Rej_Rej",11.2155,1001,15,0,"AR (Acc-Rej)"
"105","Acc_Rej",25.9873,1001,16,1,"AR (Acc-Rej)"
"106","Rej_Acc",6.8862,1001,17,0,"AA (Acc-Acc)"
"107","Rej_Acc",17.8235,1001,18,0,"RR (Rej-Rej)"
"108","Rej_Acc",21.2929,1001,19,0,"AR (Acc-Rej)"
"109","Rej_Rej",10.0259,1001,20,0,"RA (Rej-Acc)"
"110","Acc_Acc",-6.76538,1001,21,0,"RA (Rej-Acc)"
"111","Rej_Acc",-14.0022,1001,22,1,"AR (Acc-Rej)"
"112","Rej_Rej",-7.48387,1001,23,0,"RA (Rej-Acc)"
"113","Acc_Acc",21.6869,1001,24,0,"RR (Rej-Rej)"
"114","Rej_Rej",4.55517,1001,25,0,"AA (Acc-Acc)"
"115","Rej_Acc",12.4283,1001,26,0,"RA (Rej-Acc)"
"116","Rej_Rej",15.6868,1001,27,0,"RR (Rej-Rej)"
"117","Acc_Acc",15.8995,1001,28,0,"AA (Acc-Acc)"
"118","Rej_Rej",12.4796,1001,29,0,"RR (Rej-Rej)"
"119","Rej_Acc",11.4063,1001,30,0,"RA (Rej-Acc)"
"120","Acc_Rej",16.0924,1001,31,0,"RR (Rej-Rej)"
"121","Acc_Acc",35.5779,1001,32,0,"AA (Acc-Acc)"
"122","Acc_Acc",9.5556,1001,33,0,"RR (Rej-Rej)"
"123","Rej_Acc",11.6735,1001,34,1,"RR (Rej-Rej)"
"124","Acc_Rej",26.4352,1001,35,1,"RA (Rej-Acc)"
"125","Acc_Rej",-16.1991,1001,36,0,"RA (Rej-Acc)"
"126","Acc_Acc",14.037,1001,37,0,"AR (Acc-Rej)"
"127","Rej_Acc",-1.24323,1001,38,0,"AA (Acc-Acc)"
"128","Acc_Rej",27.1591,1001,39,0,"AA (Acc-Acc)"
"129","Rej_Acc",10.5654,1001,40,0,"RA (Rej-Acc)"
"130","Rej_Rej",13.9392,1001,41,0,"AR (Acc-Rej)"
"131","Acc_Rej",28.2611,1001,42,0,"AR (Acc-Rej)"
"132","Acc_Acc",32.2152,1001,43,0,"AA (Acc-Acc)"
"133","Rej_Rej",-26.8319,1001,44,0,"RA (Rej-Acc)"
"134","Acc_Acc",29.2777,1001,45,0,"AR (Acc-Rej)"
"135","Acc_Acc",21.4733,1001,46,0,"RA (Rej-Acc)"
"136","Acc_Rej",10.3954,1001,47,0,"RR (Rej-Rej)"
"137","Rej_Rej",-28.7304,1001,48,0,"AR (Acc-Rej)"
"138","Acc_Acc",8.39626,1001,49,0,"AA (Acc-Acc)"
"139","Acc_Rej",-27.9745,1001,50,1,"RA (Rej-Acc)"
"140","Acc_Rej",-10.8413,1001,51,0,"RR (Rej-Rej)"
"141","Rej_Acc",5.14046,1001,52,0,"AA (Acc-Acc)"
"142","Acc_Acc",3.15543,1001,53,0,"AA (Acc-Acc)"
"143","Acc_Rej",31.1216,1001,54,1,"RR (Rej-Rej)"
"144","Acc_Acc",-46.0966,1001,55,0,"AR (Acc-Rej)"
"145","Acc_Rej",-9.24078,1001,56,1,"RA (Rej-Acc)"
"146","Acc_Rej",-46.2817,1001,57,1,"RR (Rej-Rej)"
"147","Rej_Rej",11.0975,1001,58,1,"AA (Acc-Acc)"
"148","Rej_Acc",15.2983,1001,59,1,"AR (Acc-Rej)"
"149","Rej_Rej",-5.35011,1001,60,1,"AR (Acc-Rej)"
"150","Acc_Acc",-11.8983,1001,61,1,"RA (Rej-Acc)"
"151","Rej_Acc",22.1825,1001,62,0,"RR (Rej-Rej)"
"152","Acc_Rej",33.805,1001,63,0,"AA (Acc-Acc)"
"153","Rej_Rej",-5.47219,1001,64,0,"AR (Acc-Rej)"
"154","Acc_Rej",46.0376,1001,65,0,"AR (Acc-Rej)"
"155","Rej_Acc",-16.8776,1001,66,0,"RA (Rej-Acc)"
"156","Rej_Rej",10.0334,1001,67,0,"AA (Acc-Acc)"
"157","Acc_Rej",-19.5489,1001,68,0,"AR (Acc-Rej)"
"158","Rej_Acc",24.3673,1001,69,0,"AA (Acc-Acc)"
"159","Rej_Rej",-29.5397,1001,70,1,"RA (Rej-Acc)"
"160","Acc_Acc",32.1755,1001,71,1,"AR (Acc-Rej)"
"161","Rej_Acc",1.3141,1001,72,0,"AR (Acc-Rej)"
"162","Rej_Rej",-13.3973,1001,73,1,"RA (Rej-Acc)"
"163","Acc_Acc",24.432,1004,1,0,"AA (Acc-Acc)"
"164","Rej_Rej",28.7165,1004,2,0,"RR (Rej-Rej)"
"165","Rej_Rej",12.7768,1004,3,0,"RR (Rej-Rej)"
"166","Acc_Acc",21.0389,1004,4,0,"AA (Acc-Acc)"
"167","Acc_Rej",5.17372,1004,5,0,"AR (Acc-Rej)"
"168","Rej_Rej",14.659,1004,6,0,"RR (Rej-Rej)"
"169","Acc_Acc",23.579,1004,7,0,"AA (Acc-Acc)"
"170","Acc_Rej",6.68604,1004,8,0,"AR (Acc-Rej)"
"171","Rej_Rej",21.131,1004,9,0,"RR (Rej-Rej)"
"172","Acc_Acc",9.1915,1004,10,0,"AA (Acc-Acc)"
"173","Acc_Rej",-1.5694,1004,11,0,"AR (Acc-Rej)"
"174","Acc_Acc",-1.70784,1004,12,0,"AA (Acc-Acc)"
"175","Rej_Rej",7.67125,1004,13,0,"RR (Rej-Rej)"
"176","Rej_Acc",9.72557,1004,14,0,"RA (Rej-Acc)"
"177","Acc_Rej",2.20223,1004,15,0,"AR (Acc-Rej)"
"178","Acc_Rej",8.63034,1004,16,0,"AR (Acc-Rej)"
"179","Acc_Acc",8.60445,1004,17,0,"AA (Acc-Acc)"
"180","Rej_Rej",18.7212,1004,18,0,"RR (Rej-Rej)"
"181","Acc_Rej",6.62981,1004,19,0,"AR (Acc-Rej)"
"182","Rej_Acc",-15.2426,1004,20,0,"RA (Rej-Acc)"
"183","Rej_Acc",20.6922,1004,21,0,"RA (Rej-Acc)"
"184","Acc_Rej",24.4761,1004,22,0,"AR (Acc-Rej)"
"185","Rej_Acc",7.43166,1004,23,0,"RA (Rej-Acc)"
"186","Rej_Rej",20.307,1004,24,0,"RR (Rej-Rej)"
"187","Acc_Acc",38.4354,1004,25,0,"AA (Acc-Acc)"
"188","Rej_Acc",4.27046,1004,26,0,"RA (Rej-Acc)"
"189","Rej_Rej",14.4038,1004,27,0,"RR (Rej-Rej)"
"190","Acc_Acc",13.411,1004,28,0,"AA (Acc-Acc)"
"191","Rej_Rej",30.844,1004,29,0,"RR (Rej-Rej)"
"192","Rej_Acc",16.6542,1004,30,0,"RA (Rej-Acc)"
"193","Rej_Rej",-6.2673,1004,31,0,"RR (Rej-Rej)"
"194","Acc_Acc",-6.85566,1004,32,0,"AA (Acc-Acc)"
"195","Rej_Rej",5.75942,1004,33,0,"RR (Rej-Rej)"
"196","Rej_Rej",20.9523,1004,34,0,"RR (Rej-Rej)"
"197","Rej_Acc",7.84996,1004,35,0,"RA (Rej-Acc)"
"198","Rej_Acc",4.40015,1004,36,0,"RA (Rej-Acc)"
"199","Acc_Rej",6.69784,1004,37,0,"AR (Acc-Rej)"
"200","Acc_Acc",2.32296,1004,38,0,"AA (Acc-Acc)"
"201","Acc_Acc",17.9951,1004,39,0,"AA (Acc-Acc)"
"202","Rej_Acc",-4.51044,1004,40,0,"RA (Rej-Acc)"
"203","Acc_Rej",-3.88578,1004,41,0,"AR (Acc-Rej)"
"204","Acc_Rej",2.62225,1004,42,0,"AR (Acc-Rej)"
"205","Acc_Acc",16.0112,1004,43,0,"AA (Acc-Acc)"
"206","Rej_Acc",2.26498,1004,44,0,"RA (Rej-Acc)"
"207","Acc_Rej",10.4067,1004,45,0,"AR (Acc-Rej)"
"208","Rej_Acc",17.4318,1004,46,0,"RA (Rej-Acc)"
"209","Rej_Rej",2.46212,1004,47,0,"RR (Rej-Rej)"
"210","Acc_Rej",17.4946,1004,48,0,"AR (Acc-Rej)"
"211","Acc_Acc",17.0238,1004,49,0,"AA (Acc-Acc)"
"212","Rej_Acc",-2.69367,1004,50,0,"RA (Rej-Acc)"
"213","Rej_Rej",-3.061,1004,51,0,"RR (Rej-Rej)"
"214","Acc_Acc",0.565352,1004,52,0,"AA (Acc-Acc)"
"215","Acc_Acc",10.7221,1004,53,0,"AA (Acc-Acc)"
"216","Rej_Rej",18.2714,1004,54,0,"RR (Rej-Rej)"
"217","Acc_Rej",3.82457,1004,55,0,"AR (Acc-Rej)"
"218","Rej_Acc",11.8399,1004,56,0,"RA (Rej-Acc)"
"219","Rej_Rej",13.6981,1004,57,0,"RR (Rej-Rej)"
"220","Acc_Acc",5.35624,1004,58,0,"AA (Acc-Acc)"
"221","Acc_Rej",2.26124,1004,59,0,"AR (Acc-Rej)"
"222","Acc_Rej",8.21589,1004,60,0,"AR (Acc-Rej)"
"223","Rej_Acc",4.633,1004,61,0,"RA (Rej-Acc)"
"224","Rej_Rej",20.1074,1004,62,0,"RR (Rej-Rej)"
"225","Acc_Acc",24.8944,1004,63,0,"AA (Acc-Acc)"
"226","Acc_Rej",6.50666,1004,64,0,"AR (Acc-Rej)"
"227","Acc_Rej",21.2813,1004,65,0,"AR (Acc-Rej)"
"228","Acc_Acc",4.49945,1004,66,1,"RA (Rej-Acc)"
"229","Acc_Rej",-0.568226,1004,67,0,"AA (Acc-Acc)"
"230","Acc_Acc",-7.77255,1004,68,0,"AR (Acc-Rej)"
"231","Rej_Acc",11.5393,1004,69,0,"AA (Acc-Acc)"
"232","Acc_Rej",13.4796,1004,70,0,"RA (Rej-Acc)"
"233","Acc_Rej",-17.9475,1004,71,0,"AR (Acc-Rej)"
"234","Rej_Acc",23.5325,1004,72,0,"AR (Acc-Rej)"
"235","Acc_Rej",1.31291,1004,73,0,"RA (Rej-Acc)"
"236","Rej_Rej",2.63029,1004,74,0,"AR (Acc-Rej)"
"237","Rej_Acc",-1.79932,1004,75,0,"RR (Rej-Rej)"
"238","Rej_Rej",23.9097,1004,76,0,"RA (Rej-Acc)"
"239","Acc_Acc",-5.67957,1004,77,0,"RR (Rej-Rej)"
"240","Acc_Rej",-0.555465,1004,78,0,"AA (Acc-Acc)"
"241","Rej_Acc",-0.307047,1004,79,0,"AR (Acc-Rej)"
"242","Acc_Rej",-6.11842,1004,80,0,"RA (Rej-Acc)"
"243","Rej_Acc",-9.56367,1004,81,0,"AR (Acc-Rej)"
"244","Acc_Acc",12.7047,1004,82,0,"RA (Rej-Acc)"
"245","Rej_Rej",21.0382,1004,83,0,"AA (Acc-Acc)"
"246","Acc_Rej",11.8807,1004,84,0,"RR (Rej-Rej)"
"247","Rej_Acc",5.11723,1004,85,0,"AR (Acc-Rej)"
"248","Rej_Rej",-8.34078,1004,86,0,"RA (Rej-Acc)"
"249","Rej_Acc",-15.8319,1004,87,0,"RR (Rej-Rej)"
"250","Acc_Rej",32.9995,1004,88,0,"RA (Rej-Acc)"
"251","Rej_Acc",2.06401,1004,89,0,"AR (Acc-Rej)"
"252","Acc_Acc",6.24303,1004,90,0,"RA (Rej-Acc)"
"253","Rej_Acc",3.50997,1004,91,0,"AA (Acc-Acc)"
"254","Rej_Rej",11.3292,1004,92,0,"RA (Rej-Acc)"
"255","Acc_Acc",-9.98578,1004,93,0,"RR (Rej-Rej)"
"256","Acc_Acc",-7.8721,1004,94,0,"AA (Acc-Acc)"
"257","Rej_Rej",22.8697,1004,95,0,"AA (Acc-Acc)"
"258","Rej_Rej",3.16692,1004,96,0,"RR (Rej-Rej)"
"259","Acc_Acc",-0.454691,1004,97,0,"RR (Rej-Rej)"
"260","Rej_Acc",-8.68575,1004,98,0,"AA (Acc-Acc)"
"261","Rej_Rej",4.02207,1004,99,0,"RA (Rej-Acc)"
"262","Acc_Acc",25.5095,1006,1,0,"AA (Acc-Acc)"
"263","Rej_Rej",15.1873,1006,2,0,"RR (Rej-Rej)"
"264","Rej_Rej",25.6556,1006,3,0,"RR (Rej-Rej)"
"265","Acc_Acc",12.7065,1006,4,0,"AA (Acc-Acc)"
"266","Acc_Rej",-2.15793,1006,5,0,"AR (Acc-Rej)"
"267","Rej_Rej",37.3526,1006,6,0,"RR (Rej-Rej)"
"268","Acc_Acc",-9.58047,1006,7,0,"AA (Acc-Acc)"
"269","Acc_Rej",15.7407,1006,8,0,"AR (Acc-Rej)"
"270","Rej_Rej",7.22778,1006,9,0,"RR (Rej-Rej)"
"271","Acc_Acc",10.5686,1006,10,0,"AA (Acc-Acc)"
"272","Acc_Rej",22.849,1006,11,0,"AR (Acc-Rej)"
"273","Acc_Acc",28.9021,1006,12,0,"AA (Acc-Acc)"
"274","Rej_Rej",30.2406,1006,13,0,"RR (Rej-Rej)"
"275","Rej_Acc",31.0909,1006,14,0,"RA (Rej-Acc)"
"276","Acc_Rej",40.7983,1006,15,0,"AR (Acc-Rej)"
"277","Acc_Rej",12.0498,1006,16,0,"AR (Acc-Rej)"
"278","Acc_Acc",-3.90949,1006,17,0,"AA (Acc-Acc)"
"279","Rej_Rej",-1.44538,1006,18,0,"RR (Rej-Rej)"
"280","Acc_Rej",10.9479,1006,19,0,"AR (Acc-Rej)"
"281","Rej_Acc",36.9879,1006,20,0,"RA (Rej-Acc)"
"282","Rej_Acc",26.8696,1006,21,0,"RA (Rej-Acc)"
"283","Acc_Rej",18.1604,1006,22,0,"AR (Acc-Rej)"
"284","Rej_Acc",0.914701,1006,23,0,"RA (Rej-Acc)"
"285","Rej_Rej",-0.237026,1006,24,0,"RR (Rej-Rej)"
"286","Acc_Acc",22.5255,1006,25,0,"AA (Acc-Acc)"
"287","Rej_Acc",10.0181,1006,26,0,"RA (Rej-Acc)"
"288","Rej_Rej",23.2038,1006,27,0,"RR (Rej-Rej)"
"289","Acc_Acc",30.2571,1006,28,0,"AA (Acc-Acc)"
"290","Rej_Rej",33.6067,1006,29,0,"RR (Rej-Rej)"
"291","Rej_Acc",-4.87507,1006,30,0,"RA (Rej-Acc)"
"292","Rej_Rej",-13.3934,1006,31,0,"RR (Rej-Rej)"
"293","Acc_Acc",19.6439,1006,32,0,"AA (Acc-Acc)"
"294","Rej_Rej",11.6397,1006,33,0,"RR (Rej-Rej)"
"295","Rej_Rej",23.2174,1006,34,0,"RR (Rej-Rej)"
"296","Rej_Acc",1.42962,1006,35,0,"RA (Rej-Acc)"
"297","Rej_Acc",34.7188,1006,36,0,"RA (Rej-Acc)"
"298","Acc_Rej",8.64155,1006,37,0,"AR (Acc-Rej)"
"299","Acc_Acc",28.4663,1006,38,0,"AA (Acc-Acc)"
"300","Acc_Acc",-0.352164,1006,39,0,"AA (Acc-Acc)"
"301","Rej_Acc",18.3376,1006,40,0,"RA (Rej-Acc)"
"302","Acc_Rej",7.3728,1006,41,0,"AR (Acc-Rej)"
"303","Acc_Rej",42.8361,1006,42,0,"AR (Acc-Rej)"
"304","Acc_Acc",37.7749,1006,43,0,"AA (Acc-Acc)"
"305","Rej_Acc",-9.51419,1006,44,0,"RA (Rej-Acc)"
"306","Acc_Rej",-6.82838,1006,45,0,"AR (Acc-Rej)"
"307","Rej_Acc",19.8574,1006,46,0,"RA (Rej-Acc)"
"308","Rej_Rej",0.10729,1006,47,0,"RR (Rej-Rej)"
"309","Acc_Rej",-5.55714,1006,48,0,"AR (Acc-Rej)"
"310","Acc_Acc",16.2674,1006,49,0,"AA (Acc-Acc)"
"311","Rej_Acc",3.6457,1006,50,0,"RA (Rej-Acc)"
"312","Rej_Rej",2.43901,1006,51,0,"RR (Rej-Rej)"
"313","Acc_Acc",10.3962,1006,52,0,"AA (Acc-Acc)"
"314","Acc_Acc",31.3035,1006,53,0,"AA (Acc-Acc)"
"315","Rej_Rej",5.32318,1006,54,0,"RR (Rej-Rej)"
"316","Acc_Rej",-7.77426,1006,55,0,"AR (Acc-Rej)"
"317","Rej_Acc",-6.94194,1006,56,0,"RA (Rej-Acc)"
"318","Rej_Rej",-3.09358,1006,57,0,"RR (Rej-Rej)"
"319","Acc_Acc",2.72907,1006,58,0,"AA (Acc-Acc)"
"320","Acc_Rej",30.9412,1006,59,0,"AR (Acc-Rej)"
"321","Acc_Rej",4.22773,1006,60,0,"AR (Acc-Rej)"
"322","Rej_Acc",-3.8155,1006,61,0,"RA (Rej-Acc)"
"323","Rej_Rej",-8.44774,1006,62,0,"RR (Rej-Rej)"
"324","Acc_Acc",16.8041,1006,63,0,"AA (Acc-Acc)"
"325","Acc_Rej",13.7232,1006,64,0,"AR (Acc-Rej)"
"326","Acc_Rej",14.1479,1006,65,0,"AR (Acc-Rej)"
"327","Rej_Acc",17.7888,1006,66,0,"RA (Rej-Acc)"
"328","Acc_Acc",-0.937206,1006,67,0,"AA (Acc-Acc)"
"329","Acc_Rej",29.749,1006,68,0,"AR (Acc-Rej)"
"330","Acc_Acc",16.1788,1006,69,0,"AA (Acc-Acc)"
"331","Rej_Acc",29.6225,1006,70,0,"RA (Rej-Acc)"
"332","Acc_Rej",11.9421,1006,71,0,"AR (Acc-Rej)"
"333","Acc_Rej",-10.6283,1006,72,0,"AR (Acc-Rej)"
"334","Rej_Acc",-9.54655,1006,73,0,"RA (Rej-Acc)"
"335","Acc_Rej",22.3942,1006,74,0,"AR (Acc-Rej)"
"336","Rej_Rej",5.97825,1006,75,0,"RR (Rej-Rej)"
"337","Rej_Acc",10.6153,1006,76,0,"RA (Rej-Acc)"
"338","Rej_Rej",-4.18439,1006,77,0,"RR (Rej-Rej)"
"339","Acc_Acc",39.4511,1006,78,0,"AA (Acc-Acc)"
"340","Acc_Rej",25.6379,1006,79,0,"AR (Acc-Rej)"
"341","Rej_Acc",2.8836,1006,80,0,"RA (Rej-Acc)"
"342","Acc_Rej",20.1684,1006,81,0,"AR (Acc-Rej)"
"343","Rej_Acc",15.6844,1006,82,0,"RA (Rej-Acc)"
"344","Acc_Acc",-8.89842,1006,83,0,"AA (Acc-Acc)"
"345","Rej_Rej",28.3273,1006,84,0,"RR (Rej-Rej)"
"346","Acc_Rej",1.60888,1006,85,0,"AR (Acc-Rej)"
"347","Rej_Acc",5.81093,1006,86,0,"RA (Rej-Acc)"
"348","Rej_Rej",9.75804,1006,87,0,"RR (Rej-Rej)"
"349","Rej_Acc",-0.591572,1006,88,0,"RA (Rej-Acc)"
"350","Acc_Rej",0.369702,1006,89,0,"AR (Acc-Rej)"
"351","Rej_Acc",-2.2303,1006,90,0,"RA (Rej-Acc)"
"352","Acc_Acc",30.4755,1006,91,0,"AA (Acc-Acc)"
"353","Rej_Acc",15.1842,1006,92,0,"RA (Rej-Acc)"
"354","Rej_Rej",22.1496,1006,93,0,"RR (Rej-Rej)"
"355","Acc_Acc",0.120725,1006,94,0,"AA (Acc-Acc)"
"356","Acc_Acc",10.6279,1006,95,0,"AA (Acc-Acc)"
"357","Rej_Rej",25.2572,1006,96,0,"RR (Rej-Rej)"
"358","Rej_Rej",20.9079,1006,97,0,"RR (Rej-Rej)"
"359","Acc_Acc",9.58579,1006,98,0,"AA (Acc-Acc)"
"360","Rej_Acc",21.7027,1006,99,0,"RA (Rej-Acc)"
"361","Rej_Rej",-8.50996,1006,100,0,"RR (Rej-Rej)"
"362","Acc_Acc",-13.7782,1010,1,0,"AA (Acc-Acc)"
"363","Rej_Rej",-19.3336,1010,2,0,"RR (Rej-Rej)"
"364","Rej_Rej",-18.2549,1010,3,0,"RR (Rej-Rej)"
"365","Acc_Acc",21.7226,1010,4,0,"AA (Acc-Acc)"
"366","Acc_Rej",-5.6145,1010,5,0,"AR (Acc-Rej)"
"367","Rej_Rej",0.065619,1010,6,0,"RR (Rej-Rej)"
"368","Acc_Acc",15.5941,1010,7,0,"AA (Acc-Acc)"
"369","Acc_Rej",-5.34598,1010,8,0,"AR (Acc-Rej)"
"370","Rej_Rej",0.130221,1010,9,0,"RR (Rej-Rej)"
"371","Acc_Acc",5.41675,1010,10,0,"AA (Acc-Acc)"
"372","Acc_Rej",21.1603,1010,11,0,"AR (Acc-Rej)"
"373","Acc_Acc",3.7008,1010,12,0,"AA (Acc-Acc)"
"374","Rej_Rej",13.934,1010,13,0,"RR (Rej-Rej)"
