"","condition","means","ID","trial","artifactFlag","bindescr"
"28","Rej_Rej",4.86836,1000,30,0,"RA (Rej-Acc)"
"29","Rej_Rej",7.93303,1000,31,0,"RR (Rej-Rej)"
"30","Rej_Acc",-1.54989,1000,33,0,"RR (Rej-Rej)"
"31","Acc_Acc",-10.2085,1000,34,0,"RR (Rej-Rej)"
"32","Acc_Acc",-22.7121,1000,35,0,"RA (Rej-Acc)"
"33","Rej_Acc",-1.73856,1000,36,0,"RA (Rej-Acc)"
"34","Acc_Rej",-3.5991,1000,38,0,"AA (Acc-Acc)"
"35","Acc_Acc",-13.7003,1000,39,0,"AA (Acc-Acc)"
"36","Rej_Acc",2.57173,1000,40,0,"RA (Rej-Acc)"
"37","Rej_Acc",5.96479,1000,41,0,"AR (Acc-Rej)"
"38","Rej_Rej",6.48771,1000,42,0,"AR (Acc-Rej)"
"39","Acc_Rej",-12.6961,1000,43,0,"AA (Acc-Acc)"
"40","Acc_Acc",-3.19109,1000,44,0,"RA (Rej-Acc)"
"41","Rej_Rej",-23.0437,1000,46,0,"RA (Rej-Acc)"
"42","Acc_Acc",-3.04015,1000,47,0,"RR (Rej-Rej)"
"43","Acc_Acc",-4.79583,1000,48,0,"AR (Acc-Rej)"
"44","Rej_Rej",-6.98787,1000,49,0,"AA (Acc-Acc)"
"45","Acc_Rej",0.0370481,1000,50,0,"RA (Rej-Acc)"
"46","Rej_Acc",-7.92405,1000,51,0,"RR (Rej-Rej)"
"47","Rej_Rej",-6.32176,1000,52,0,"AA (Acc-Acc)"
"48","Acc_Acc",-10.2225,1000,53,0,"AA (Acc-Acc)"
"49","Acc_Rej",11.8208,1000,54,0,"RR (Rej-Rej)"
"50","Acc_Rej",1.04386,1000,55,0,"AR (Acc-Rej)"
"51","Rej_Acc",5.4108,1000,56,0,"RA (Rej-Acc)"
"52","Rej_Rej",-2.72921,1000,57,0,"RR (Rej-Rej)"
"53","Acc_Acc",-4.9503,1000,58,0,"AA (Acc-Acc)"
"54","Acc_Rej",-1.29124,1000,59,0,"AR (Acc-Rej)"
"55","Rej_Acc",-1.57084,1000,60,0,"AR (Acc-Rej)"
"56","Acc_Acc",-18.2683,1000,61,0,"RA (Rej-Acc)"
"57","Acc_Acc",-0.99313,1000,62,0,"RR (Rej-Rej)"
"58","Rej_Acc",-5.75212,1000,63,0,"AA (Acc-Acc)"
"59","Rej_Acc",-0.392078,1000,65,0,"AR (Acc-Rej)"
"60","Acc_Rej",-12.5456,1000,66,0,"RA (Rej-Acc)"
"61","Rej_Acc",7.64741,1000,67,0,"AA (Acc-Acc)"
"62","Acc_Acc",12.3721,1000,69,0,"AA (Acc-Acc)"
"63","Acc_Rej",-3.11953,1000,70,0,"RA (Rej-Acc)"
"64","Rej_Acc",-17.4,1000,71,0,"AR (Acc-Rej)"
"65","Rej_Acc",-1.05252,1000,73,0,"RA (Rej-Acc)"
"66","Acc_Acc",-9.99872,1000,74,0,"AR (Acc-Rej)"
"67","Acc_Rej",-14.2787,1000,76,0,"RA (Rej-Acc)"
"68","Rej_Acc",2.1081,1000,77,0,"RR (Rej-Rej)"
"69","Rej_Rej",-4.36001,1000,78,0,"AA (Acc-Acc)"
"70","Rej_Acc",-24.0943,1000,79,0,"AR (Acc-Rej)"
"71","Acc_Rej",-4.54433,1000,80,0,"RA (Rej-Acc)"
"72","Rej_Acc",16.8898,1000,81,0,"AR (Acc-Rej)"
"73","Acc_Acc",-13.6719,1000,82,0,"RA (Rej-Acc)"
"74","Rej_Acc",6.2998,1000,83,0,"AA (Acc-Acc)"
"75","Rej_Rej",2.94579,1000,84,0,"RR (Rej-Rej)"
"76","Acc_Acc",-7.87084,1000,85,0,"AR (Acc-Rej)"
"77","Acc_Acc",0.593147,1000,86,0,"RA (Rej-Acc)"
"78","Rej_Rej",-1.82107,1000,87,0,"RR (Rej-Rej)"
"79","Rej_Acc",-8.96465,1000,88,0,"RA (Rej-Acc)"
"80","Rej_Rej",-8.18316,1000,89,0,"AR (Acc-Rej)"
"81","Acc_Acc",-6.71737,1001,1,0,"AA (Acc-Acc)"
"82","Rej_Rej",4.57462,1001,2,0,"RR (Rej-Rej)"
"83","Rej_Rej",-20.8239,1001,3,0,"RR (Rej-Rej)"
"84","Acc_Acc",-27.7104,1001,4,0,"AA (Acc-Acc)"
"85","Acc_Rej",0.884899,1001,5,0,"AR (Acc-Rej)"
"86","Rej_Rej",-3.91684,1001,6,0,"RR (Rej-Rej)"
"87","Acc_Rej",-0.812251,1001,9,0,"RR (Rej-Rej)"
"88","Acc_Acc",2.43541,1001,10,0,"AA (Acc-Acc)"
"89","Rej_Rej",-6.25095,1001,11,0,"AR (Acc-Rej)"
"90","Rej_Acc",7.07155,1001,12,0,"AA (Acc-Acc)"
"91","Acc_Rej",-9.10874,1001,13,0,"RR (Rej-Rej)"
"92","Acc_Acc",4.72452,1001,14,0,"RA (Rej-Acc)"
"93","Rej_Rej",-1.47072,1001,15,0,"AR (Acc-Rej)"
"94","Rej_Acc",-7.12641,1001,17,0,"AA (Acc-Acc)"
"95","Rej_Acc",-6.86617,1001,18,0,"RR (Rej-Rej)"
"96","Rej_Acc",2.66467,1001,19,0,"AR (Acc-Rej)"
"97","Rej_Rej",-6.06904,1001,20,0,"RA (Rej-Acc)"
"98","Acc_Acc",0.198932,1001,21,0,"RA (Rej-Acc)"
"99","Rej_Rej",-12.6249,1001,23,0,"RA (Rej-Acc)"
"100","Acc_Acc",2.97228,1001,24,0,"RR (Rej-Rej)"
"101","Rej_Rej",1.67386,1001,25,0,"AA (Acc-Acc)"
"102","Rej_Acc",5.84545,1001,26,0,"RA (Rej-Acc)"
"103","Rej_Rej",-11.1174,1001,27,0,"RR (Rej-Rej)"
"104","Acc_Acc",-7.43664,1001,28,0,"AA (Acc-Acc)"
"105","Rej_Rej",10.7923,1001,29,0,"RR (Rej-Rej)"
"106","Rej_Acc",3.96496,1001,30,0,"RA (Rej-Acc)"
"107","Acc_Rej",-10.6062,1001,31,0,"RR (Rej-Rej)"
"108","Acc_Acc",-1.99711,1001,32,0,"AA (Acc-Acc)"
"109","Acc_Acc",0.266025,1001,33,0,"RR (Rej-Rej)"
"110","Acc_Rej",-28.5518,1001,36,0,"RA (Rej-Acc)"
"111","Acc_Acc",-2.45784,1001,37,0,"AR (Acc-Rej)"
"112","Rej_Acc",-20.247,1001,38,0,"AA (Acc-Acc)"
"113","Acc_Rej",0.47373,1001,39,0,"AA (Acc-Acc)"
"114","Rej_Acc",-11.5358,1001,40,0,"RA (Rej-Acc)"
"115","Rej_Rej",8.23861,1001,41,0,"AR (Acc-Rej)"
"116","Acc_Rej",35.3633,1001,42,0,"AR (Acc-Rej)"
"117","Acc_Acc",-8.59708,1001,43,0,"AA (Acc-Acc)"
"118","Rej_Rej",8.29487,1001,44,0,"RA (Rej-Acc)"
"119","Acc_Acc",-2.84667,1001,45,0,"AR (Acc-Rej)"
"120","Acc_Acc",-10.7263,1001,46,0,"RA (Rej-Acc)"
"121","Acc_Rej",-5.47648,1001,47,0,"RR (Rej-Rej)"
"122","Rej_Rej",-28.3283,1001,48,0,"AR (Acc-Rej)"
"123","Acc_Acc",8.31444,1001,49,0,"AA (Acc-Acc)"
"124","Acc_Rej",-0.75264,1001,51,0,"RR (Rej-Rej)"
"125","Rej_Acc",-0.0852635,1001,52,0,"AA (Acc-Acc)"
"126","Acc_Acc",-9.08317,1001,53,0,"AA (Acc-Acc)"
"127","Acc_Acc",-22.4382,1001,55,0,"AR (Acc-Rej)"
"128","Rej_Acc",-0.302127,1001,62,0,"RR (Rej-Rej)"
"129","Acc_Rej",9.80811,1001,63,0,"AA (Acc-Acc)"
"130","Rej_Rej",9.04743,1001,64,0,"AR (Acc-Rej)"
"131","Acc_Rej",0.693125,1001,65,0,"AR (Acc-Rej)"
"132","Rej_Acc",2.66485,1001,66,0,"RA (Rej-Acc)"
"133","Rej_Rej",-3.38029,1001,67,0,"AA (Acc-Acc)"
"134","Acc_Rej",3.76592,1001,68,0,"AR (Acc-Rej)"
"135","Rej_Acc",-1.52431,1001,69,0,"AA (Acc-Acc)"
"136","Rej_Acc",10.2519,1001,72,0,"AR (Acc-Rej)"
"137","Acc_Acc",-6.54828,1004,1,0,"AA (Acc-Acc)"
"138","Rej_Rej",-1.41247,1004,2,0,"RR (Rej-Rej)"
"139","Rej_Rej",-14.6648,1004,3,0,"RR (Rej-Rej)"
"140","Acc_Acc",2.39657,1004,4,0,"AA (Acc-Acc)"
"141","Acc_Rej",-5.62007,1004,5,0,"AR (Acc-Rej)"
"142","Rej_Rej",-7.47924,1004,6,0,"RR (Rej-Rej)"
"143","Acc_Acc",8.51026,1004,7,0,"AA (Acc-Acc)"
"144","Acc_Rej",-2.13473,1004,8,0,"AR (Acc-Rej)"
"145","Rej_Rej",2.4535,1004,9,0,"RR (Rej-Rej)"
"146","Acc_Acc",-13.2199,1004,10,0,"AA (Acc-Acc)"
"147","Acc_Rej",-6.66224,1004,11,0,"AR (Acc-Rej)"
"148","Acc_Acc",-14.828,1004,12,0,"AA (Acc-Acc)"
"149","Rej_Rej",2.06802,1004,13,0,"RR (Rej-Rej)"
"150","Rej_Acc",0.3475,1004,14,0,"RA (Rej-Acc)"
"151","Acc_Rej",-8.83472,1004,15,0,"AR (Acc-Rej)"
"152","Acc_Rej",-6.62684,1004,16,0,"AR (Acc-Rej)"
"153","Acc_Acc",-2.81168,1004,17,0,"AA (Acc-Acc)"
"154","Rej_Rej",-7.40597,1004,18,0,"RR (Rej-Rej)"
"155","Acc_Rej",-3.93369,1004,19,0,"AR (Acc-Rej)"
"156","Rej_Acc",-2.56497,1004,20,0,"RA (Rej-Acc)"
"157","Rej_Acc",-12.0325,1004,21,0,"RA (Rej-Acc)"
"158","Acc_Rej",-2.42224,1004,22,0,"AR (Acc-Rej)"
"159","Rej_Acc",5.24598,1004,23,0,"RA (Rej-Acc)"
"160","Rej_Rej",-4.38231,1004,24,0,"RR (Rej-Rej)"
"161","Acc_Acc",-2.34574,1004,25,0,"AA (Acc-Acc)"
"162","Rej_Acc",-6.96042,1004,26,0,"RA (Rej-Acc)"
"163","Rej_Rej",-8.27063,1004,27,0,"RR (Rej-Rej)"
"164","Acc_Acc",-5.39856,1004,28,0,"AA (Acc-Acc)"
"165","Rej_Rej",-4.07608,1004,29,0,"RR (Rej-Rej)"
"166","Rej_Acc",-4.34851,1004,30,0,"RA (Rej-Acc)"
"167","Rej_Rej",-11.4418,1004,31,0,"RR (Rej-Rej)"
"168","Acc_Acc",1.07833,1004,32,0,"AA (Acc-Acc)"
"169","Rej_Rej",-4.13145,1004,33,0,"RR (Rej-Rej)"
"170","Rej_Rej",-6.05946,1004,34,0,"RR (Rej-Rej)"
"171","Rej_Acc",-7.45878,1004,35,0,"RA (Rej-Acc)"
"172","Rej_Acc",-5.87981,1004,36,0,"RA (Rej-Acc)"
"173","Acc_Rej",3.0692,1004,37,0,"AR (Acc-Rej)"
"174","Acc_Acc",-5.81541,1004,38,0,"AA (Acc-Acc)"
"175","Acc_Acc",7.7968,1004,39,0,"AA (Acc-Acc)"
"176","Rej_Acc",-8.70098,1004,40,0,"RA (Rej-Acc)"
"177","Acc_Rej",-2.51783,1004,41,0,"AR (Acc-Rej)"
"178","Acc_Rej",-4.26851,1004,42,0,"AR (Acc-Rej)"
"179","Acc_Acc",0.250316,1004,43,0,"AA (Acc-Acc)"
"180","Rej_Acc",-8.86681,1004,44,0,"RA (Rej-Acc)"
"181","Acc_Rej",-22.4694,1004,45,0,"AR (Acc-Rej)"
"182","Rej_Acc",-8.06006,1004,46,0,"RA (Rej-Acc)"
"183","Rej_Rej",-3.62641,1004,47,0,"RR (Rej-Rej)"
"184","Acc_Rej",-6.39961,1004,48,0,"AR (Acc-Rej)"
"185","Acc_Acc",9.25109,1004,49,0,"AA (Acc-Acc)"
"186","Rej_Acc",-5.86022,1004,50,0,"RA (Rej-Acc)"
"187","Rej_Rej",-3.72828,1004,51,0,"RR (Rej-Rej)"
"188","Acc_Acc",2.71312,1004,52,0,"AA (Acc-Acc)"
"189","Acc_Acc",-2.86549,1004,53,0,"AA (Acc-Acc)"
"190","Rej_Rej",-11.99,1004,54,0,"RR (Rej-Rej)"
"191","Acc_Rej",-5.50111,1004,55,0,"AR (Acc-Rej)"
"192","Rej_Acc",-1.22308,1004,56,0,"RA (Rej-Acc)"
"193","Rej_Rej",-0.913715,1004,57,0,"RR (Rej-Rej)"
"194","Acc_Acc",-8.15836,1004,58,0,"AA (Acc-Acc)"
"195","Acc_Rej",-6.96148,1004,59,0,"AR (Acc-Rej)"
"196","Acc_Rej",-4.70865,1004,60,0,"AR (Acc-Rej)"
"197","Rej_Acc",1.95597,1004,61,0,"RA (Rej-Acc)"
"198","Rej_Rej",-9.03685,1004,62,0,"RR (Rej-Rej)"
"199","Acc_Acc",-0.191732,1004,63,0,"AA (Acc-Acc)"
"200","Acc_Rej",-9.70661,1004,64,0,"AR (Acc-Rej)"
"201","Acc_Rej",3.71666,1004,65,0,"AR (Acc-Rej)"
"202","Acc_Rej",7.49088,1004,67,0,"AA (Acc-Acc)"
"203","Acc_Acc",-4.47065,1004,68,0,"AR (Acc-Rej)"
"204","Rej_Acc",-5.45232,1004,69,0,"AA (Acc-Acc)"
"205","Acc_Rej",-5.49513,1004,70,0,"RA (Rej-Acc)"
"206","Acc_Rej",-12.7239,1004,71,0,"AR (Acc-Rej)"
"207","Rej_Acc",0.551721,1004,72,0,"AR (Acc-Rej)"
"208","Acc_Rej",2.08383,1004,73,0,"RA (Rej-Acc)"
"209","Rej_Rej",-4.87724,1004,74,0,"AR (Acc-Rej)"
"210","Rej_Acc",-18.4271,1004,75,0,"RR (Rej-Rej)"
"211","Rej_Rej",-4.05062,1004,76,0,"RA (Rej-Acc)"
"212","Acc_Acc",-16.5764,1004,77,0,"RR (Rej-Rej)"
"213","Acc_Rej",1.58118,1004,78,0,"AA (Acc-Acc)"
"214","Rej_Acc",-4.60624,1004,79,0,"AR (Acc-Rej)"
"215","Acc_Rej",-9.48081,1004,80,0,"RA (Rej-Acc)"
"216","Rej_Acc",-8.83606,1004,81,0,"AR (Acc-Rej)"
"217","Acc_Acc",-3.11834,1004,82,0,"RA (Rej-Acc)"
"218","Rej_Rej",-9.39875,1004,83,0,"AA (Acc-Acc)"
"219","Acc_Rej",-4.09628,1004,84,0,"RR (Rej-Rej)"
"220","Rej_Acc",-10.6432,1004,85,0,"AR (Acc-Rej)"
"221","Rej_Rej",-1.65717,1004,86,0,"RA (Rej-Acc)"
"222","Rej_Acc",-16.4534,1004,87,0,"RR (Rej-Rej)"
"223","Acc_Rej",-1.24822,1004,88,0,"RA (Rej-Acc)"
"224","Rej_Acc",-0.587696,1004,89,0,"AR (Acc-Rej)"
"225","Acc_Acc",-14.4589,1004,90,0,"RA (Rej-Acc)"
"226","Rej_Acc",0.0986002,1004,91,0,"AA (Acc-Acc)"
"227","Rej_Rej",-18.6693,1004,92,0,"RA (Rej-Acc)"
"228","Acc_Acc",-11.3564,1004,93,0,"RR (Rej-Rej)"
"229","Acc_Acc",-6.69285,1004,94,0,"AA (Acc-Acc)"
"230","Rej_Rej",-11.9004,1004,95,0,"AA (Acc-Acc)"
"231","Rej_Rej",-4.6548,1004,96,0,"RR (Rej-Rej)"
"232","Acc_Acc",-6.24238,1004,97,0,"RR (Rej-Rej)"
"233","Rej_Acc",-7.59206,1004,98,0,"AA (Acc-Acc)"
"234","Rej_Rej",-12.8304,1004,99,0,"RA (Rej-Acc)"
"235","Acc_Acc",-12.5737,1006,1,0,"AA (Acc-Acc)"
"236","Rej_Rej",-7.7986,1006,2,0,"RR (Rej-Rej)"
"237","Rej_Rej",4.66339,1006,3,0,"RR (Rej-Rej)"
"238","Acc_Acc",-7.1443,1006,4,0,"AA (Acc-Acc)"
"239","Acc_Rej",1.21487,1006,5,0,"AR (Acc-Rej)"
"240","Rej_Rej",13.2737,1006,6,0,"RR (Rej-Rej)"
"241","Acc_Acc",-20.2557,1006,7,0,"AA (Acc-Acc)"
"242","Acc_Rej",8.74344,1006,8,0,"AR (Acc-Rej)"
"243","Rej_Rej",-1.3296,1006,9,0,"RR (Rej-Rej)"
"244","Acc_Acc",1.41834,1006,10,0,"AA (Acc-Acc)"
"245","Acc_Rej",9.29521,1006,11,0,"AR (Acc-Rej)"
"246","Acc_Acc",0.712612,1006,12,0,"AA (Acc-Acc)"
"247","Rej_Rej",8.53157,1006,13,0,"RR (Rej-Rej)"
"248","Rej_Acc",9.32501,1006,14,0,"RA (Rej-Acc)"
"249","Acc_Rej",-0.376546,1006,15,0,"AR (Acc-Rej)"
"250","Acc_Rej",0.567489,1006,16,0,"AR (Acc-Rej)"
"251","Acc_Acc",3.18638,1006,17,0,"AA (Acc-Acc)"
"252","Rej_Rej",7.68626,1006,18,0,"RR (Rej-Rej)"
"253","Acc_Rej",-11.4865,1006,19,0,"AR (Acc-Rej)"
"254","Rej_Acc",12.4903,1006,20,0,"RA (Rej-Acc)"
"255","Rej_Acc",2.40558,1006,21,0,"RA (Rej-Acc)"
"256","Acc_Rej",0.898478,1006,22,0,"AR (Acc-Rej)"
"257","Rej_Acc",-9.86343,1006,23,0,"RA (Rej-Acc)"
"258","Rej_Rej",-0.989949,1006,24,0,"RR (Rej-Rej)"
"259","Acc_Acc",0.631892,1006,25,0,"AA (Acc-Acc)"
"260","Rej_Acc",-17.2166,1006,26,0,"RA (Rej-Acc)"
"261","Rej_Rej",2.30591,1006,27,0,"RR (Rej-Rej)"
"262","Acc_Acc",-0.00106363,1006,28,0,"AA (Acc-Acc)"
"263","Rej_Rej",23.3252,1006,29,0,"RR (Rej-Rej)"
"264","Rej_Acc",-10.2087,1006,30,0,"RA (Rej-Acc)"
"265","Rej_Rej",-6.35345,1006,31,0,"RR (Rej-Rej)"
"266","Acc_Acc",22.0572,1006,32,0,"AA (Acc-Acc)"
"267","Rej_Rej",-6.98026,1006,33,0,"RR (Rej-Rej)"
"268","Rej_Rej",-2.59855,1006,34,0,"RR (Rej-Rej)"
"269","Rej_Acc",-0.927644,1006,35,0,"RA (Rej-Acc)"
"270","Rej_Acc",5.89213,1006,36,0,"RA (Rej-Acc)"
"271","Acc_Rej",6.7973,1006,37,0,"AR (Acc-Rej)"
"272","Acc_Acc",11.3331,1006,38,0,"AA (Acc-Acc)"
"273","Acc_Acc",10.2748,1006,39,0,"AA (Acc-Acc)"
"274","Rej_Acc",-1.10808,1006,40,0,"RA (Rej-Acc)"
"275","Acc_Rej",-3.96993,1006,41,0,"AR (Acc-Rej)"
"276","Acc_Rej",14.2381,1006,42,0,"AR (Acc-Rej)"
"277","Acc_Acc",12.0336,1006,43,0,"AA (Acc-Acc)"
"278","Rej_Acc",-18.4988,1006,44,0,"RA (Rej-Acc)"
"279","Acc_Rej",-23.0213,1006,45,0,"AR (Acc-Rej)"
"280","Rej_Acc",8.03839,1006,46,0,"RA (Rej-Acc)"
"281","Rej_Rej",-24.2328,1006,47,0,"RR (Rej-Rej)"
"282","Acc_Rej",6.92546,1006,48,0,"AR (Acc-Rej)"
"283","Acc_Acc",-2.69067,1006,49,0,"AA (Acc-Acc)"
"284","Rej_Acc",1.30887,1006,50,0,"RA (Rej-Acc)"
"285","Rej_Rej",10.4548,1006,51,0,"RR (Rej-Rej)"
"286","Acc_Acc",1.81084,1006,52,0,"AA (Acc-Acc)"
"287","Acc_Acc",18.511,1006,53,0,"AA (Acc-Acc)"
"288","Rej_Rej",-3.10808,1006,54,0,"RR (Rej-Rej)"
"289","Acc_Rej",23.6115,1006,55,0,"AR (Acc-Rej)"
"290","Rej_Acc",-13.3325,1006,56,0,"RA (Rej-Acc)"
"291","Rej_Rej",-0.58227,1006,57,0,"RR (Rej-Rej)"
"292","Acc_Acc",-0.446097,1006,58,0,"AA (Acc-Acc)"
"293","Acc_Rej",8.30563,1006,59,0,"AR (Acc-Rej)"
"294","Acc_Rej",-10.136,1006,60,0,"AR (Acc-Rej)"
"295","Rej_Acc",-5.69885,1006,61,0,"RA (Rej-Acc)"
"296","Rej_Rej",7.73946,1006,62,0,"RR (Rej-Rej)"
"297","Acc_Acc",-12.095,1006,63,0,"AA (Acc-Acc)"
"298","Acc_Rej",-2.26482,1006,64,0,"AR (Acc-Rej)"
"299","Acc_Rej",14.6372,1006,65,0,"AR (Acc-Rej)"
"300","Rej_Acc",2.44619,1006,66,0,"RA (Rej-Acc)"
"301","Acc_Acc",7.97606,1006,67,0,"AA (Acc-Acc)"
"302","Acc_Rej",-0.358755,1006,68,0,"AR (Acc-Rej)"
"303","Acc_Acc",9.42288,1006,69,0,"AA (Acc-Acc)"
"304","Rej_Acc",0.896236,1006,70,0,"RA (Rej-Acc)"
"305","Acc_Rej",-6.77607,1006,71,0,"AR (Acc-Rej)"
"306","Acc_Rej",3.53931,1006,72,0,"AR (Acc-Rej)"
"307","Rej_Acc",-13.5423,1006,73,0,"RA (Rej-Acc)"
"308","Acc_Rej",-1.60397,1006,74,0,"AR (Acc-Rej)"
"309","Rej_Rej",9.25073,1006,75,0,"RR (Rej-Rej)"
"310","Rej_Acc",-0.0104913,1006,76,0,"RA (Rej-Acc)"
"311","Rej_Rej",-10.0121,1006,77,0,"RR (Rej-Rej)"
"312","Acc_Acc",13.4607,1006,78,0,"AA (Acc-Acc)"
"313","Acc_Rej",-3.78893,1006,79,0,"AR (Acc-Rej)"
"314","Rej_Acc",-4.76999,1006,80,0,"RA (Rej-Acc)"
"315","Acc_Rej",-17.52,1006,81,0,"AR (Acc-Rej)"
"316","Rej_Acc",-7.01028,1006,82,0,"RA (Rej-Acc)"
"317","Acc_Acc",-2.68313,1006,83,0,"AA (Acc-Acc)"
"318","Rej_Rej",4.96565,1006,84,0,"RR (Rej-Rej)"
"319","Acc_Rej",-11.0417,1006,85,0,"AR (Acc-Rej)"
"320","Rej_Acc",-3.9189,1006,86,0,"RA (Rej-Acc)"
"321","Rej_Rej",-0.574622,1006,87,0,"RR (Rej-Rej)"
"322","Rej_Acc",-6.84484,1006,88,0,"RA (Rej-Acc)"
"323","Acc_Rej",-5.0985,1006,89,0,"AR (Acc-Rej)"
"324","Rej_Acc",1.32523,1006,90,0,"RA (Rej-Acc)"
"325","Acc_Acc",6.07884,1006,91,0,"AA (Acc-Acc)"
"326","Rej_Acc",9.5227,1006,92,0,"RA (Rej-Acc)"
"327","Rej_Rej",15.3927,1006,93,0,"RR (Rej-Rej)"
"328","Acc_Acc",5.04127,1006,94,0,"AA (Acc-Acc)"
"329","Acc_Acc",2.54137,1006,95,0,"AA (Acc-Acc)"
"330","Rej_Rej",1.33454,1006,96,0,"RR (Rej-Rej)"
"331","Rej_Rej",-12.4011,1006,97,0,"RR (Rej-Rej)"
"332","Acc_Acc",-11.3588,1006,98,0,"AA (Acc-Acc)"
"333","Rej_Acc",-1.85011,1006,99,0,"RA (Rej-Acc)"
"334","Rej_Rej",1.36286,1006,100,0,"RR (Rej-Rej)"
"335","Acc_Acc",-4.16684,1010,1,0,"AA (Acc-Acc)"
"336","Rej_Rej",-12.596,1010,2,0,"RR (Rej-Rej)"
"337","Rej_Rej",-3.49196,1010,3,0,"RR (Rej-Rej)"
"338","Acc_Acc",-16.6006,1010,4,0,"AA (Acc-Acc)"
"339","Acc_Rej",-5.18781,1010,5,0,"AR (Acc-Rej)"
"340","Rej_Rej",-7.67782,1010,6,0,"RR (Rej-Rej)"
"341","Acc_Acc",3.38518,1010,7,0,"AA (Acc-Acc)"
"342","Acc_Rej",-13.7819,1010,8,0,"AR (Acc-Rej)"
"343","Rej_Rej",-2.50547,1010,9,0,"RR (Rej-Rej)"
"344","Acc_Acc",-4.42479,1010,10,0,"AA (Acc-Acc)"
"345","Acc_Rej",1.22378,1010,11,0,"AR (Acc-Rej)"
"346","Acc_Acc",1.32473,1010,12,0,"AA (Acc-Acc)"
"347","Rej_Rej",-7.51656,1010,13,0,"RR (Rej-Rej)"
"348","Rej_Acc",-3.15685,1010,14,0,"RA (Rej-Acc)"
"349","Acc_Rej",-5.83599,1010,15,0,"AR (Acc-Rej)"
"350","Acc_Rej",5.61684,1010,16,0,"AR (Acc-Rej)"
"351","Acc_Acc",-16.0173,1010,17,0,"AA (Acc-Acc)"
"352","Rej_Rej",-1.85588,1010,18,0,"RR (Rej-Rej)"
"353","Acc_Rej",0.365775,1010,19,0,"AR (Acc-Rej)"
"354","Rej_Acc",-3.78338,1010,20,0,"RA (Rej-Acc)"
"355","Rej_Acc",1.77162,1010,21,0,"RA (Rej-Acc)"
"356","Acc_Rej",-5.51605,1010,22,0,"AR (Acc-Rej)"
"357","Rej_Acc",5.45446,1010,23,0,"RA (Rej-Acc)"
"358","Rej_Rej",0.186671,1010,24,0,"RR (Rej-Rej)"
"359","Acc_Acc",0.816928,1010,25,0,"AA (Acc-Acc)"
"360","Rej_Acc",0.433514,1010,26,0,"RA (Rej-Acc)"
"361","Rej_Rej",-5.3061,1010,27,0,"RR (Rej-Rej)"
"362","Acc_Acc",9.3434,1010,28,0,"AA (Acc-Acc)"
"363","Rej_Rej",-1.93431,1010,29,0,"RR (Rej-Rej)"
"364","Rej_Acc",-6.12658,1010,30,0,"RA (Rej-Acc)"
"365","Rej_Rej",5.0016,1010,31,0,"RR (Rej-Rej)"
"366","Acc_Acc",1.03496,1010,32,0,"AA (Acc-Acc)"
"367","Rej_Rej",5.73779,1010,33,0,"RR (Rej-Rej)"
"368","Rej_Rej",6.66548,1010,34,0,"RR (Rej-Rej)"
"369","Rej_Acc",-6.578,1010,35,0,"RA (Rej-Acc)"
"370","Rej_Acc",1.19381,1010,36,0,"RA (Rej-Acc)"
