"","condition","means","ID","trial","artifactFlag","bindescr"
"57","Rej_Rej",-4.48781,1000,57,0,"RR (Rej-Rej)"
"58","Acc_Acc",-3.90065,1000,58,0,"AA (Acc-Acc)"
"59","Acc_Rej",0.725766,1000,59,0,"AR (Acc-Rej)"
"60","Rej_Acc",10.9321,1000,60,0,"AR (Acc-Rej)"
"61","Acc_Acc",-15.6051,1000,61,0,"RA (Rej-Acc)"
"62","Acc_Acc",17.8234,1000,62,0,"RR (Rej-Rej)"
"63","Rej_Acc",-1.18396,1000,63,0,"AA (Acc-Acc)"
"64","Acc_Rej",13.9919,1000,64,1,"AR (Acc-Rej)"
"65","Rej_Acc",-6.55032,1000,65,0,"AR (Acc-Rej)"
"66","Acc_Rej",2.10164,1000,66,0,"RA (Rej-Acc)"
"67","Rej_Acc",19.5564,1000,67,0,"AA (Acc-Acc)"
"68","Rej_Rej",-3.60953,1000,68,1,"AR (Acc-Rej)"
"69","Acc_Acc",24.7191,1000,69,0,"AA (Acc-Acc)"
"70","Acc_Rej",15.5974,1000,70,0,"RA (Rej-Acc)"
"71","Rej_Acc",-17.4408,1000,71,0,"AR (Acc-Rej)"
"72","Acc_Rej",-5.60379,1000,72,1,"AR (Acc-Rej)"
"73","Rej_Acc",-2.91743,1000,73,0,"RA (Rej-Acc)"
"74","Acc_Acc",-8.34144,1000,74,0,"AR (Acc-Rej)"
"75","Rej_Rej",-3.00275,1000,75,1,"RR (Rej-Rej)"
"76","Acc_Rej",-20.5912,1000,76,0,"RA (Rej-Acc)"
"77","Rej_Acc",11.8135,1000,77,0,"RR (Rej-Rej)"
"78","Rej_Rej",8.90934,1000,78,0,"AA (Acc-Acc)"
"79","Rej_Acc",-22.0857,1000,79,0,"AR (Acc-Rej)"
"80","Acc_Rej",2.06061,1000,80,0,"RA (Rej-Acc)"
"81","Rej_Acc",29.0974,1000,81,0,"AR (Acc-Rej)"
"82","Acc_Acc",-6.39663,1000,82,0,"RA (Rej-Acc)"
"83","Rej_Acc",8.36262,1000,83,0,"AA (Acc-Acc)"
"84","Rej_Rej",-1.87857,1000,84,0,"RR (Rej-Rej)"
"85","Acc_Acc",-1.44547,1000,85,0,"AR (Acc-Rej)"
"86","Acc_Acc",6.11142,1000,86,0,"RA (Rej-Acc)"
"87","Rej_Rej",1.578,1000,87,0,"RR (Rej-Rej)"
"88","Rej_Acc",-16.5455,1000,88,0,"RA (Rej-Acc)"
"89","Rej_Rej",-11.549,1000,89,0,"AR (Acc-Rej)"
"90","Acc_Acc",-7.98175,1001,1,0,"AA (Acc-Acc)"
"91","Rej_Rej",5.05069,1001,2,0,"RR (Rej-Rej)"
"92","Rej_Rej",-14.7039,1001,3,0,"RR (Rej-Rej)"
"93","Acc_Acc",-29.6353,1001,4,0,"AA (Acc-Acc)"
"94","Acc_Rej",20.3646,1001,5,0,"AR (Acc-Rej)"
"95","Rej_Rej",6.57589,1001,6,0,"RR (Rej-Rej)"
"96","Rej_Rej",-16.4065,1001,7,1,"AA (Acc-Acc)"
"97","Acc_Acc",-3.76153,1001,8,1,"AR (Acc-Rej)"
"98","Acc_Rej",25.209,1001,9,0,"RR (Rej-Rej)"
"99","Acc_Acc",8.69593,1001,10,0,"AA (Acc-Acc)"
"100","Rej_Rej",-8.86783,1001,11,0,"AR (Acc-Rej)"
"101","Rej_Acc",8.46702,1001,12,0,"AA (Acc-Acc)"
"102","Acc_Rej",-9.67586,1001,13,0,"RR (Rej-Rej)"
"103","Acc_Acc",5.0815,1001,14,0,"RA (Rej-Acc)"
"104","Rej_Rej",-2.61955,1001,15,0,"AR (Acc-Rej)"
"105","Acc_Rej",9.53419,1001,16,1,"AR (Acc-Rej)"
"106","Rej_Acc",12.376,1001,17,0,"AA (Acc-Acc)"
"107","Rej_Acc",6.24554,1001,18,0,"RR (Rej-Rej)"
"108","Rej_Acc",28.1107,1001,19,0,"AR (Acc-Rej)"
"109","Rej_Rej",4.70213,1001,20,0,"RA (Rej-Acc)"
"110","Acc_Acc",-11.529,1001,21,0,"RA (Rej-Acc)"
"111","Rej_Acc",-9.52338,1001,22,1,"AR (Acc-Rej)"
"112","Rej_Rej",1.13975,1001,23,0,"RA (Rej-Acc)"
"113","Acc_Acc",21.4405,1001,24,0,"RR (Rej-Rej)"
"114","Rej_Rej",11.4652,1001,25,0,"AA (Acc-Acc)"
"115","Rej_Acc",0.540818,1001,26,0,"RA (Rej-Acc)"
"116","Rej_Rej",5.9701,1001,27,0,"RR (Rej-Rej)"
"117","Acc_Acc",-1.98811,1001,28,0,"AA (Acc-Acc)"
"118","Rej_Rej",1.6097,1001,29,0,"RR (Rej-Rej)"
"119","Rej_Acc",19.1594,1001,30,0,"RA (Rej-Acc)"
"120","Acc_Rej",7.2469,1001,31,0,"RR (Rej-Rej)"
"121","Acc_Acc",27.3628,1001,32,0,"AA (Acc-Acc)"
"122","Acc_Acc",24.7943,1001,33,0,"RR (Rej-Rej)"
"123","Rej_Acc",32.3809,1001,34,1,"RR (Rej-Rej)"
"124","Acc_Rej",33.1162,1001,35,1,"RA (Rej-Acc)"
"125","Acc_Rej",6.28163,1001,36,0,"RA (Rej-Acc)"
"126","Acc_Acc",12.7643,1001,37,0,"AR (Acc-Rej)"
"127","Rej_Acc",1.14484,1001,38,0,"AA (Acc-Acc)"
"128","Acc_Rej",21.0311,1001,39,0,"AA (Acc-Acc)"
"129","Rej_Acc",-1.78052,1001,40,0,"RA (Rej-Acc)"
"130","Rej_Rej",4.62659,1001,41,0,"AR (Acc-Rej)"
"131","Acc_Rej",37.4981,1001,42,0,"AR (Acc-Rej)"
"132","Acc_Acc",29.8492,1001,43,0,"AA (Acc-Acc)"
"133","Rej_Rej",-19.922,1001,44,0,"RA (Rej-Acc)"
"134","Acc_Acc",21.1768,1001,45,0,"AR (Acc-Rej)"
"135","Acc_Acc",3.8493,1001,46,0,"RA (Rej-Acc)"
"136","Acc_Rej",15.3547,1001,47,0,"RR (Rej-Rej)"
"137","Rej_Rej",-25.4964,1001,48,0,"AR (Acc-Rej)"
"138","Acc_Acc",7.39543,1001,49,0,"AA (Acc-Acc)"
"139","Acc_Rej",-35.3547,1001,50,1,"RA (Rej-Acc)"
"140","Acc_Rej",-5.85733,1001,51,0,"RR (Rej-Rej)"
"141","Rej_Acc",6.37978,1001,52,0,"AA (Acc-Acc)"
"142","Acc_Acc",-8.37395,1001,53,0,"AA (Acc-Acc)"
"143","Acc_Rej",28.2691,1001,54,1,"RR (Rej-Rej)"
"144","Acc_Acc",-54.0051,1001,55,0,"AR (Acc-Rej)"
"145","Acc_Rej",-13.3305,1001,56,1,"RA (Rej-Acc)"
"146","Acc_Rej",-22.6688,1001,57,1,"RR (Rej-Rej)"
"147","Rej_Rej",18.7751,1001,58,1,"AA (Acc-Acc)"
"148","Rej_Acc",5.6633,1001,59,1,"AR (Acc-Rej)"
"149","Rej_Rej",-7.5099,1001,60,1,"AR (Acc-Rej)"
"150","Acc_Acc",-0.745243,1001,61,1,"RA (Rej-Acc)"
"151","Rej_Acc",10.6819,1001,62,0,"RR (Rej-Rej)"
"152","Acc_Rej",29.0147,1001,63,0,"AA (Acc-Acc)"
"153","Rej_Rej",-3.22307,1001,64,0,"AR (Acc-Rej)"
"154","Acc_Rej",36.1093,1001,65,0,"AR (Acc-Rej)"
"155","Rej_Acc",-15.8267,1001,66,0,"RA (Rej-Acc)"
"156","Rej_Rej",4.75232,1001,67,0,"AA (Acc-Acc)"
"157","Acc_Rej",13.6088,1001,68,0,"AR (Acc-Rej)"
"158","Rej_Acc",32.0152,1001,69,0,"AA (Acc-Acc)"
"159","Rej_Rej",-28.9948,1001,70,1,"RA (Rej-Acc)"
"160","Acc_Acc",20.6495,1001,71,1,"AR (Acc-Rej)"
"161","Rej_Acc",-0.236789,1001,72,0,"AR (Acc-Rej)"
"162","Rej_Rej",-32.1081,1001,73,1,"RA (Rej-Acc)"
"163","Acc_Acc",10.0841,1004,1,0,"AA (Acc-Acc)"
"164","Rej_Rej",13.3997,1004,2,0,"RR (Rej-Rej)"
"165","Rej_Rej",9.59103,1004,3,0,"RR (Rej-Rej)"
"166","Acc_Acc",2.509,1004,4,0,"AA (Acc-Acc)"
"167","Acc_Rej",0.129019,1004,5,0,"AR (Acc-Rej)"
"168","Rej_Rej",2.66809,1004,6,0,"RR (Rej-Rej)"
"169","Acc_Acc",13.7182,1004,7,0,"AA (Acc-Acc)"
"170","Acc_Rej",1.83258,1004,8,0,"AR (Acc-Rej)"
"171","Rej_Rej",4.72632,1004,9,0,"RR (Rej-Rej)"
"172","Acc_Acc",-2.42006,1004,10,0,"AA (Acc-Acc)"
"173","Acc_Rej",-1.17411,1004,11,0,"AR (Acc-Rej)"
"174","Acc_Acc",-2.97771,1004,12,0,"AA (Acc-Acc)"
"175","Rej_Rej",-5.2578,1004,13,0,"RR (Rej-Rej)"
"176","Rej_Acc",10.1952,1004,14,0,"RA (Rej-Acc)"
"177","Acc_Rej",-0.191991,1004,15,0,"AR (Acc-Rej)"
"178","Acc_Rej",3.8019,1004,16,0,"AR (Acc-Rej)"
"179","Acc_Acc",-1.90239,1004,17,0,"AA (Acc-Acc)"
"180","Rej_Rej",1.48453,1004,18,0,"RR (Rej-Rej)"
"181","Acc_Rej",-1.27636,1004,19,0,"AR (Acc-Rej)"
"182","Rej_Acc",-11.9992,1004,20,0,"RA (Rej-Acc)"
"183","Rej_Acc",2.19148,1004,21,0,"RA (Rej-Acc)"
"184","Acc_Rej",11.1076,1004,22,0,"AR (Acc-Rej)"
"185","Rej_Acc",4.53301,1004,23,0,"RA (Rej-Acc)"
"186","Rej_Rej",3.07161,1004,24,0,"RR (Rej-Rej)"
"187","Acc_Acc",9.47639,1004,25,0,"AA (Acc-Acc)"
"188","Rej_Acc",0.255095,1004,26,0,"RA (Rej-Acc)"
"189","Rej_Rej",0.214569,1004,27,0,"RR (Rej-Rej)"
"190","Acc_Acc",0.661562,1004,28,0,"AA (Acc-Acc)"
"191","Rej_Rej",11.1416,1004,29,0,"RR (Rej-Rej)"
"192","Rej_Acc",1.82781,1004,30,0,"RA (Rej-Acc)"
"193","Rej_Rej",-10.272,1004,31,0,"RR (Rej-Rej)"
"194","Acc_Acc",-2.28236,1004,32,0,"AA (Acc-Acc)"
"195","Rej_Rej",-0.291966,1004,33,0,"RR (Rej-Rej)"
"196","Rej_Rej",3.18073,1004,34,0,"RR (Rej-Rej)"
"197","Rej_Acc",1.76712,1004,35,0,"RA (Rej-Acc)"
"198","Rej_Acc",4.37562,1004,36,0,"RA (Rej-Acc)"
"199","Acc_Rej",9.82337,1004,37,0,"AR (Acc-Rej)"
"200","Acc_Acc",-2.09302,1004,38,0,"AA (Acc-Acc)"
"201","Acc_Acc",11.5545,1004,39,0,"AA (Acc-Acc)"
"202","Rej_Acc",-11.5456,1004,40,0,"RA (Rej-Acc)"
"203","Acc_Rej",-9.82093,1004,41,0,"AR (Acc-Rej)"
"204","Acc_Rej",-12.2171,1004,42,0,"AR (Acc-Rej)"
"205","Acc_Acc",13.0338,1004,43,0,"AA (Acc-Acc)"
"206","Rej_Acc",-0.88198,1004,44,0,"RA (Rej-Acc)"
"207","Acc_Rej",-5.49673,1004,45,0,"AR (Acc-Rej)"
"208","Rej_Acc",4.41531,1004,46,0,"RA (Rej-Acc)"
"209","Rej_Rej",-6.87381,1004,47,0,"RR (Rej-Rej)"
"210","Acc_Rej",-2.01031,1004,48,0,"AR (Acc-Rej)"
"211","Acc_Acc",11.594,1004,49,0,"AA (Acc-Acc)"
"212","Rej_Acc",4.54877,1004,50,0,"RA (Rej-Acc)"
"213","Rej_Rej",-1.58835,1004,51,0,"RR (Rej-Rej)"
"214","Acc_Acc",1.80271,1004,52,0,"AA (Acc-Acc)"
"215","Acc_Acc",-1.2329,1004,53,0,"AA (Acc-Acc)"
"216","Rej_Rej",-3.8429,1004,54,0,"RR (Rej-Rej)"
"217","Acc_Rej",3.00697,1004,55,0,"AR (Acc-Rej)"
"218","Rej_Acc",-5.6647,1004,56,0,"RA (Rej-Acc)"
"219","Rej_Rej",2.85937,1004,57,0,"RR (Rej-Rej)"
"220","Acc_Acc",0.658635,1004,58,0,"AA (Acc-Acc)"
"221","Acc_Rej",1.96767,1004,59,0,"AR (Acc-Rej)"
"222","Acc_Rej",-13.0859,1004,60,0,"AR (Acc-Rej)"
"223","Rej_Acc",8.80341,1004,61,0,"RA (Rej-Acc)"
"224","Rej_Rej",-3.05157,1004,62,0,"RR (Rej-Rej)"
"225","Acc_Acc",6.7846,1004,63,0,"AA (Acc-Acc)"
"226","Acc_Rej",-14.2719,1004,64,0,"AR (Acc-Rej)"
"227","Acc_Rej",-10.9974,1004,65,0,"AR (Acc-Rej)"
"228","Acc_Acc",-8.67737,1004,66,1,"RA (Rej-Acc)"
"229","Acc_Rej",3.46561,1004,67,0,"AA (Acc-Acc)"
"230","Acc_Acc",-2.67671,1004,68,0,"AR (Acc-Rej)"
"231","Rej_Acc",-2.49211,1004,69,0,"AA (Acc-Acc)"
"232","Acc_Rej",0.679639,1004,70,0,"RA (Rej-Acc)"
"233","Acc_Rej",-26.1983,1004,71,0,"AR (Acc-Rej)"
"234","Rej_Acc",10.5015,1004,72,0,"AR (Acc-Rej)"
"235","Acc_Rej",-5.35447,1004,73,0,"RA (Rej-Acc)"
"236","Rej_Rej",-18.8577,1004,74,0,"AR (Acc-Rej)"
"237","Rej_Acc",-5.04059,1004,75,0,"RR (Rej-Rej)"
"238","Rej_Rej",6.01372,1004,76,0,"RA (Rej-Acc)"
"239","Acc_Acc",-5.68292,1004,77,0,"RR (Rej-Rej)"
"240","Acc_Rej",-5.25769,1004,78,0,"AA (Acc-Acc)"
"241","Rej_Acc",0.179168,1004,79,0,"AR (Acc-Rej)"
"242","Acc_Rej",-9.07102,1004,80,0,"RA (Rej-Acc)"
"243","Rej_Acc",-3.9233,1004,81,0,"AR (Acc-Rej)"
"244","Acc_Acc",-4.1053,1004,82,0,"RA (Rej-Acc)"
"245","Rej_Rej",5.4844,1004,83,0,"AA (Acc-Acc)"
"246","Acc_Rej",0.368385,1004,84,0,"RR (Rej-Rej)"
"247","Rej_Acc",-2.91936,1004,85,0,"AR (Acc-Rej)"
"248","Rej_Rej",-11.9668,1004,86,0,"RA (Rej-Acc)"
"249","Rej_Acc",-15.1471,1004,87,0,"RR (Rej-Rej)"
"250","Acc_Rej",12.9397,1004,88,0,"RA (Rej-Acc)"
"251","Rej_Acc",-2.96913,1004,89,0,"AR (Acc-Rej)"
"252","Acc_Acc",-2.30332,1004,90,0,"RA (Rej-Acc)"
"253","Rej_Acc",5.89098,1004,91,0,"AA (Acc-Acc)"
"254","Rej_Rej",-3.655,1004,92,0,"RA (Rej-Acc)"
"255","Acc_Acc",-2.53421,1004,93,0,"RR (Rej-Rej)"
"256","Acc_Acc",-9.05696,1004,94,0,"AA (Acc-Acc)"
"257","Rej_Rej",-3.14214,1004,95,0,"AA (Acc-Acc)"
"258","Rej_Rej",6.72836,1004,96,0,"RR (Rej-Rej)"
"259","Acc_Acc",-1.21346,1004,97,0,"RR (Rej-Rej)"
"260","Rej_Acc",-0.204399,1004,98,0,"AA (Acc-Acc)"
"261","Rej_Rej",-1.21614,1004,99,0,"RA (Rej-Acc)"
"262","Acc_Acc",16.2602,1006,1,0,"AA (Acc-Acc)"
"263","Rej_Rej",15.5585,1006,2,0,"RR (Rej-Rej)"
"264","Rej_Rej",24.3618,1006,3,0,"RR (Rej-Rej)"
"265","Acc_Acc",4.50044,1006,4,0,"AA (Acc-Acc)"
"266","Acc_Rej",18.493,1006,5,0,"AR (Acc-Rej)"
"267","Rej_Rej",35.3716,1006,6,0,"RR (Rej-Rej)"
"268","Acc_Acc",-22.5787,1006,7,0,"AA (Acc-Acc)"
"269","Acc_Rej",12.9052,1006,8,0,"AR (Acc-Rej)"
"270","Rej_Rej",-0.487815,1006,9,0,"RR (Rej-Rej)"
"271","Acc_Acc",-0.0696873,1006,10,0,"AA (Acc-Acc)"
"272","Acc_Rej",24.1256,1006,11,0,"AR (Acc-Rej)"
"273","Acc_Acc",14.2922,1006,12,0,"AA (Acc-Acc)"
"274","Rej_Rej",20.5908,1006,13,0,"RR (Rej-Rej)"
"275","Rej_Acc",32.0546,1006,14,0,"RA (Rej-Acc)"
"276","Acc_Rej",22.7927,1006,15,0,"AR (Acc-Rej)"
"277","Acc_Rej",25.9211,1006,16,0,"AR (Acc-Rej)"
"278","Acc_Acc",4.39982,1006,17,0,"AA (Acc-Acc)"
"279","Rej_Rej",4.74979,1006,18,0,"RR (Rej-Rej)"
"280","Acc_Rej",1.79707,1006,19,0,"AR (Acc-Rej)"
"281","Rej_Acc",37.0157,1006,20,0,"RA (Rej-Acc)"
"282","Rej_Acc",38.3925,1006,21,0,"RA (Rej-Acc)"
"283","Acc_Rej",13.0251,1006,22,0,"AR (Acc-Rej)"
"284","Rej_Acc",14.1805,1006,23,0,"RA (Rej-Acc)"
"285","Rej_Rej",4.66235,1006,24,0,"RR (Rej-Rej)"
"286","Acc_Acc",28.5446,1006,25,0,"AA (Acc-Acc)"
"287","Rej_Acc",15.7186,1006,26,0,"RA (Rej-Acc)"
"288","Rej_Rej",25.1706,1006,27,0,"RR (Rej-Rej)"
"289","Acc_Acc",26.1272,1006,28,0,"AA (Acc-Acc)"
"290","Rej_Rej",40.9263,1006,29,0,"RR (Rej-Rej)"
"291","Rej_Acc",27.0991,1006,30,0,"RA (Rej-Acc)"
"292","Rej_Rej",-3.05781,1006,31,0,"RR (Rej-Rej)"
"293","Acc_Acc",42.3648,1006,32,0,"AA (Acc-Acc)"
"294","Rej_Rej",15.4998,1006,33,0,"RR (Rej-Rej)"
"295","Rej_Rej",-7.63688,1006,34,0,"RR (Rej-Rej)"
"296","Rej_Acc",5.05116,1006,35,0,"RA (Rej-Acc)"
"297","Rej_Acc",46.0532,1006,36,0,"RA (Rej-Acc)"
"298","Acc_Rej",29.9585,1006,37,0,"AR (Acc-Rej)"
"299","Acc_Acc",20.8871,1006,38,0,"AA (Acc-Acc)"
"300","Acc_Acc",20.1699,1006,39,0,"AA (Acc-Acc)"
"301","Rej_Acc",26.2088,1006,40,0,"RA (Rej-Acc)"
"302","Acc_Rej",12.1299,1006,41,0,"AR (Acc-Rej)"
"303","Acc_Rej",38.1399,1006,42,0,"AR (Acc-Rej)"
"304","Acc_Acc",23.6824,1006,43,0,"AA (Acc-Acc)"
"305","Rej_Acc",-2.0763,1006,44,0,"RA (Rej-Acc)"
"306","Acc_Rej",-7.36744,1006,45,0,"AR (Acc-Rej)"
"307","Rej_Acc",28.888,1006,46,0,"RA (Rej-Acc)"
"308","Rej_Rej",1.03155,1006,47,0,"RR (Rej-Rej)"
"309","Acc_Rej",4.70773,1006,48,0,"AR (Acc-Rej)"
"310","Acc_Acc",13.8486,1006,49,0,"AA (Acc-Acc)"
"311","Rej_Acc",14.3067,1006,50,0,"RA (Rej-Acc)"
"312","Rej_Rej",5.86401,1006,51,0,"RR (Rej-Rej)"
"313","Acc_Acc",13.6483,1006,52,0,"AA (Acc-Acc)"
"314","Acc_Acc",49.2942,1006,53,0,"AA (Acc-Acc)"
"315","Rej_Rej",-5.52869,1006,54,0,"RR (Rej-Rej)"
"316","Acc_Rej",8.27358,1006,55,0,"AR (Acc-Rej)"
"317","Rej_Acc",-4.84688,1006,56,0,"RA (Rej-Acc)"
"318","Rej_Rej",-3.82859,1006,57,0,"RR (Rej-Rej)"
"319","Acc_Acc",20.4471,1006,58,0,"AA (Acc-Acc)"
"320","Acc_Rej",33.965,1006,59,0,"AR (Acc-Rej)"
"321","Acc_Rej",16.7766,1006,60,0,"AR (Acc-Rej)"
"322","Rej_Acc",1.25624,1006,61,0,"RA (Rej-Acc)"
"323","Rej_Rej",2.08989,1006,62,0,"RR (Rej-Rej)"
"324","Acc_Acc",8.91087,1006,63,0,"AA (Acc-Acc)"
"325","Acc_Rej",13.2172,1006,64,0,"AR (Acc-Rej)"
"326","Acc_Rej",21.5778,1006,65,0,"AR (Acc-Rej)"
"327","Rej_Acc",28.2787,1006,66,0,"RA (Rej-Acc)"
"328","Acc_Acc",10.4264,1006,67,0,"AA (Acc-Acc)"
"329","Acc_Rej",28.6034,1006,68,0,"AR (Acc-Rej)"
"330","Acc_Acc",21.6521,1006,69,0,"AA (Acc-Acc)"
"331","Rej_Acc",34.8247,1006,70,0,"RA (Rej-Acc)"
"332","Acc_Rej",2.47759,1006,71,0,"AR (Acc-Rej)"
"333","Acc_Rej",0.97659,1006,72,0,"AR (Acc-Rej)"
"334","Rej_Acc",14.0019,1006,73,0,"RA (Rej-Acc)"
"335","Acc_Rej",28.6881,1006,74,0,"AR (Acc-Rej)"
"336","Rej_Rej",12.4343,1006,75,0,"RR (Rej-Rej)"
"337","Rej_Acc",15.0798,1006,76,0,"RA (Rej-Acc)"
"338","Rej_Rej",-13.9828,1006,77,0,"RR (Rej-Rej)"
"339","Acc_Acc",33.6219,1006,78,0,"AA (Acc-Acc)"
"340","Acc_Rej",25.0056,1006,79,0,"AR (Acc-Rej)"
"341","Rej_Acc",20.8702,1006,80,0,"RA (Rej-Acc)"
"342","Acc_Rej",7.95963,1006,81,0,"AR (Acc-Rej)"
"343","Rej_Acc",0.128864,1006,82,0,"RA (Rej-Acc)"
"344","Acc_Acc",0.0708321,1006,83,0,"AA (Acc-Acc)"
"345","Rej_Rej",14.3236,1006,84,0,"RR (Rej-Rej)"
"346","Acc_Rej",7.03056,1006,85,0,"AR (Acc-Rej)"
"347","Rej_Acc",13.827,1006,86,0,"RA (Rej-Acc)"
"348","Rej_Rej",15.9643,1006,87,0,"RR (Rej-Rej)"
"349","Rej_Acc",6.19051,1006,88,0,"RA (Rej-Acc)"
"350","Acc_Rej",12.8995,1006,89,0,"AR (Acc-Rej)"
"351","Rej_Acc",3.11311,1006,90,0,"RA (Rej-Acc)"
"352","Acc_Acc",34.9334,1006,91,0,"AA (Acc-Acc)"
"353","Rej_Acc",29.0382,1006,92,0,"RA (Rej-Acc)"
"354","Rej_Rej",19.6923,1006,93,0,"RR (Rej-Rej)"
"355","Acc_Acc",32.544,1006,94,0,"AA (Acc-Acc)"
"356","Acc_Acc",12.2711,1006,95,0,"AA (Acc-Acc)"
"357","Rej_Rej",23.6302,1006,96,0,"RR (Rej-Rej)"
"358","Rej_Rej",12.0461,1006,97,0,"RR (Rej-Rej)"
"359","Acc_Acc",11.1517,1006,98,0,"AA (Acc-Acc)"
"360","Rej_Acc",24.6456,1006,99,0,"RA (Rej-Acc)"
"361","Rej_Rej",4.65073,1006,100,0,"RR (Rej-Rej)"
"362","Acc_Acc",-2.78118,1010,1,0,"AA (Acc-Acc)"
"363","Rej_Rej",-7.98969,1010,2,0,"RR (Rej-Rej)"
"364","Rej_Rej",-14.7899,1010,3,0,"RR (Rej-Rej)"
"365","Acc_Acc",0.836255,1010,4,0,"AA (Acc-Acc)"
"366","Acc_Rej",-4.67157,1010,5,0,"AR (Acc-Rej)"
"367","Rej_Rej",-3.17034,1010,6,0,"RR (Rej-Rej)"
"368","Acc_Acc",0.981654,1010,7,0,"AA (Acc-Acc)"
"369","Acc_Rej",-17.6537,1010,8,0,"AR (Acc-Rej)"
"370","Rej_Rej",-3.08472,1010,9,0,"RR (Rej-Rej)"
"371","Acc_Acc",-1.19646,1010,10,0,"AA (Acc-Acc)"
"372","Acc_Rej",17.5815,1010,11,0,"AR (Acc-Rej)"
"373","Acc_Acc",1.44089,1010,12,0,"AA (Acc-Acc)"
