"","condition","means","ID","trial","artifactFlag","bindescr"
"4236","Acc_Acc",2.73307,1078,88,0,"RA (Rej-Acc)"
"4237","Rej_Rej",-0.38104,1078,89,0,"AR (Acc-Rej)"
"4238","Acc_Acc",12.1907,1078,90,0,"RA (Rej-Acc)"
"4239","Acc_Acc",-34.0045,1078,91,0,"AA (Acc-Acc)"
"4240","Rej_Rej",-3.68212,1078,93,0,"RR (Rej-Rej)"
"4241","Acc_Acc",17.3267,1078,94,0,"AA (Acc-Acc)"
"4242","Rej_Acc",14.3264,1078,95,0,"AA (Acc-Acc)"
"4243","Rej_Rej",13.9792,1078,96,0,"RR (Rej-Rej)"
"4244","Acc_Acc",9.03348,1079,1,0,"AA (Acc-Acc)"
"4245","Rej_Rej",12.326,1079,2,0,"RR (Rej-Rej)"
"4246","Rej_Rej",2.83177,1079,3,0,"RR (Rej-Rej)"
"4247","Acc_Acc",24.7225,1079,4,0,"AA (Acc-Acc)"
"4248","Acc_Rej",31.3856,1079,5,0,"AR (Acc-Rej)"
"4249","Rej_Rej",24.6864,1079,6,0,"RR (Rej-Rej)"
"4250","Acc_Acc",28.4816,1079,7,0,"AA (Acc-Acc)"
"4251","Acc_Rej",17.2528,1079,8,0,"AR (Acc-Rej)"
"4252","Rej_Rej",7.51648,1079,9,0,"RR (Rej-Rej)"
"4253","Acc_Acc",17.2363,1079,10,0,"AA (Acc-Acc)"
"4254","Rej_Rej",-10.6104,1079,12,0,"AA (Acc-Acc)"
"4255","Rej_Acc",21.1399,1079,13,0,"RR (Rej-Rej)"
"4256","Acc_Rej",16.6119,1079,14,0,"RA (Rej-Acc)"
"4257","Acc_Rej",8.1443,1079,15,0,"AR (Acc-Rej)"
"4258","Acc_Acc",36.9068,1079,16,0,"AR (Acc-Rej)"
"4259","Rej_Rej",14.3972,1079,17,0,"AA (Acc-Acc)"
"4260","Acc_Rej",0.255721,1079,18,0,"RR (Rej-Rej)"
"4261","Rej_Acc",26.5236,1079,19,0,"AR (Acc-Rej)"
"4262","Rej_Acc",18.0638,1079,20,0,"RA (Rej-Acc)"
"4263","Acc_Rej",15.6683,1079,21,0,"RA (Rej-Acc)"
"4264","Rej_Acc",46.8246,1079,22,0,"AR (Acc-Rej)"
"4265","Rej_Rej",-9.81979,1079,23,0,"RA (Rej-Acc)"
"4266","Acc_Acc",35.7113,1079,24,0,"RR (Rej-Rej)"
"4267","Rej_Acc",27.6746,1079,25,0,"AA (Acc-Acc)"
"4268","Rej_Rej",9.61076,1079,26,0,"RA (Rej-Acc)"
"4269","Acc_Acc",7.12234,1079,27,0,"RR (Rej-Rej)"
"4270","Rej_Rej",0.383696,1079,28,0,"AA (Acc-Acc)"
"4271","Rej_Acc",27.0974,1079,29,0,"RR (Rej-Rej)"
"4272","Rej_Rej",8.35451,1079,30,0,"RA (Rej-Acc)"
"4273","Acc_Acc",25.2397,1079,31,0,"RR (Rej-Rej)"
"4274","Rej_Rej",5.83379,1079,32,0,"AA (Acc-Acc)"
"4275","Rej_Rej",10.0449,1079,33,0,"RR (Rej-Rej)"
"4276","Rej_Acc",17.4758,1079,34,0,"RR (Rej-Rej)"
"4277","Rej_Acc",26.8319,1079,35,0,"RA (Rej-Acc)"
"4278","Acc_Rej",32.2888,1079,36,0,"RA (Rej-Acc)"
"4279","Acc_Acc",4.29387,1079,37,0,"AR (Acc-Rej)"
"4280","Acc_Acc",23.0854,1079,38,0,"AA (Acc-Acc)"
"4281","Rej_Acc",-11.0767,1079,39,0,"AA (Acc-Acc)"
"4282","Acc_Rej",-9.60383,1079,40,0,"RA (Rej-Acc)"
"4283","Acc_Rej",16.3037,1079,41,0,"AR (Acc-Rej)"
"4284","Acc_Acc",2.63172,1079,42,0,"AR (Acc-Rej)"
"4285","Rej_Acc",37.5981,1079,43,0,"AA (Acc-Acc)"
"4286","Acc_Rej",11.2666,1079,44,0,"RA (Rej-Acc)"
"4287","Rej_Acc",15.3872,1079,45,0,"AR (Acc-Rej)"
"4288","Rej_Rej",-0.526151,1079,46,0,"RA (Rej-Acc)"
"4289","Acc_Rej",9.09499,1079,47,0,"RR (Rej-Rej)"
"4290","Acc_Acc",-10.1096,1079,48,0,"AR (Acc-Rej)"
"4291","Rej_Acc",7.80077,1079,49,0,"AA (Acc-Acc)"
"4292","Rej_Rej",-5.41237,1079,50,0,"RA (Rej-Acc)"
"4293","Acc_Acc",-1.65865,1079,51,0,"RR (Rej-Rej)"
"4294","Rej_Rej",23.1156,1079,52,0,"AA (Acc-Acc)"
"4295","Rej_Acc",29.1185,1079,54,0,"RR (Rej-Rej)"
"4296","Rej_Rej",-21.9465,1079,55,0,"AR (Acc-Rej)"
"4297","Acc_Acc",-0.549738,1079,56,0,"RA (Rej-Acc)"
"4298","Acc_Rej",22.1732,1079,57,0,"RR (Rej-Rej)"
"4299","Acc_Rej",9.50137,1079,58,0,"AA (Acc-Acc)"
"4300","Rej_Acc",43.7124,1079,59,0,"AR (Acc-Rej)"
"4301","Rej_Rej",20.184,1079,60,0,"AR (Acc-Rej)"
"4302","Acc_Acc",17.3446,1079,61,0,"RA (Rej-Acc)"
"4303","Acc_Rej",11.295,1079,62,0,"RR (Rej-Rej)"
"4304","Acc_Rej",18.3022,1079,63,0,"AA (Acc-Acc)"
"4305","Rej_Acc",-9.04076,1079,64,0,"AR (Acc-Rej)"
"4306","Acc_Acc",20.2276,1079,65,0,"AR (Acc-Rej)"
"4307","Acc_Rej",11.7611,1079,66,0,"RA (Rej-Acc)"
"4308","Acc_Acc",-1.13385,1079,67,0,"AA (Acc-Acc)"
"4309","Rej_Acc",40.0551,1079,68,0,"AR (Acc-Rej)"
"4310","Acc_Rej",-12.5263,1079,69,0,"AA (Acc-Acc)"
"4311","Acc_Rej",-3.77898,1079,70,0,"RA (Rej-Acc)"
"4312","Rej_Acc",5.93562,1079,71,0,"AR (Acc-Rej)"
"4313","Acc_Rej",19.9224,1079,72,0,"AR (Acc-Rej)"
"4314","Rej_Rej",-2.97135,1079,73,0,"RA (Rej-Acc)"
"4315","Rej_Acc",1.9356,1079,74,0,"AR (Acc-Rej)"
"4316","Acc_Acc",0.669318,1079,75,0,"RR (Rej-Rej)"
"4317","Acc_Rej",18.0858,1079,76,0,"RA (Rej-Acc)"
"4318","Acc_Rej",5.52126,1079,78,0,"AA (Acc-Acc)"
"4319","Rej_Acc",36.3798,1079,79,0,"AR (Acc-Rej)"
"4320","Acc_Acc",30.1298,1079,80,0,"RA (Rej-Acc)"
"4321","Acc_Rej",33.0157,1079,81,0,"AR (Acc-Rej)"
"4322","Rej_Acc",0.935659,1079,82,0,"RA (Rej-Acc)"
"4323","Rej_Rej",-12.7227,1079,83,0,"AA (Acc-Acc)"
"4324","Acc_Rej",-7.04888,1079,85,0,"AR (Acc-Rej)"
"4325","Rej_Acc",-14.878,1079,86,0,"RA (Rej-Acc)"
"4326","Acc_Acc",28.3596,1079,87,0,"RR (Rej-Rej)"
"4327","Rej_Acc",36.5279,1079,88,0,"RA (Rej-Acc)"
"4328","Rej_Rej",5.89194,1079,89,0,"AR (Acc-Rej)"
"4329","Acc_Acc",12.3422,1079,90,0,"RA (Rej-Acc)"
"4330","Acc_Acc",-8.43111,1079,91,0,"AA (Acc-Acc)"
"4331","Rej_Rej",2.04631,1079,92,0,"RA (Rej-Acc)"
"4332","Rej_Rej",7.009,1079,93,0,"RR (Rej-Rej)"
"4333","Acc_Acc",-11.0629,1079,94,0,"AA (Acc-Acc)"
"4334","Rej_Acc",13.7098,1079,95,0,"AA (Acc-Acc)"
"4335","Rej_Rej",-0.00633247,1079,96,0,"RR (Rej-Rej)"
"4336","Acc_Acc",-19.233,1080,1,0,"AA (Acc-Acc)"
"4337","Rej_Rej",8.52438,1080,2,0,"RR (Rej-Rej)"
"4338","Acc_Rej",39.143,1080,4,0,"AA (Acc-Acc)"
"4339","Rej_Rej",-9.7631,1080,5,0,"AR (Acc-Rej)"
"4340","Acc_Acc",1.48478,1080,6,0,"RR (Rej-Rej)"
"4341","Acc_Rej",-1.07477,1080,7,0,"AA (Acc-Acc)"
"4342","Rej_Rej",-2.68852,1080,8,0,"AR (Acc-Rej)"
"4343","Acc_Rej",22.7969,1080,9,0,"RR (Rej-Rej)"
"4344","Rej_Rej",18.4627,1080,11,0,"AR (Acc-Rej)"
"4345","Rej_Acc",-20.7924,1080,12,0,"AA (Acc-Acc)"
"4346","Acc_Rej",-0.787327,1080,13,0,"RR (Rej-Rej)"
"4347","Acc_Rej",14.6202,1080,14,0,"RA (Rej-Acc)"
"4348","Acc_Acc",26.5249,1080,15,0,"AR (Acc-Rej)"
"4349","Rej_Rej",11.569,1080,16,0,"AR (Acc-Rej)"
"4350","Acc_Rej",0.0563482,1080,17,0,"AA (Acc-Acc)"
"4351","Rej_Acc",28.6653,1080,18,0,"RR (Rej-Rej)"
"4352","Rej_Acc",-12.8829,1080,19,0,"AR (Acc-Rej)"
"4353","Acc_Rej",42.9993,1080,20,0,"RA (Rej-Acc)"
"4354","Rej_Acc",-2.94187,1080,21,0,"RA (Rej-Acc)"
"4355","Rej_Rej",-4.13979,1080,22,0,"AR (Acc-Rej)"
"4356","Rej_Acc",34.2362,1080,23,0,"RA (Rej-Acc)"
"4357","Rej_Rej",-6.87431,1080,24,0,"RR (Rej-Rej)"
"4358","Rej_Acc",-6.75833,1080,26,0,"RA (Rej-Acc)"
"4359","Rej_Rej",29.1266,1080,27,0,"RR (Rej-Rej)"
"4360","Acc_Acc",-17.7716,1080,28,0,"AA (Acc-Acc)"
"4361","Rej_Rej",-6.62857,1080,30,0,"RA (Rej-Acc)"
"4362","Rej_Acc",29.905,1080,31,0,"RR (Rej-Rej)"
"4363","Rej_Acc",-1.9217,1080,32,0,"AA (Acc-Acc)"
"4364","Acc_Rej",33.0013,1080,33,0,"RR (Rej-Rej)"
"4365","Acc_Acc",16.5116,1080,34,0,"RR (Rej-Rej)"
"4366","Acc_Acc",-5.35165,1080,35,0,"RA (Rej-Acc)"
"4367","Rej_Acc",11.7284,1080,36,0,"RA (Rej-Acc)"
"4368","Acc_Rej",29.743,1080,37,0,"AR (Acc-Rej)"
"4369","Acc_Rej",-10.3037,1080,38,0,"AA (Acc-Acc)"
"4370","Acc_Acc",-3.88236,1080,39,0,"AA (Acc-Acc)"
"4371","Rej_Acc",-9.5759,1080,40,0,"RA (Rej-Acc)"
"4372","Acc_Rej",18.2764,1080,41,0,"AR (Acc-Rej)"
"4373","Rej_Acc",21.9332,1080,42,0,"AR (Acc-Rej)"
"4374","Rej_Rej",-15.3539,1080,43,0,"AA (Acc-Acc)"
"4375","Acc_Acc",12.9277,1080,44,0,"RA (Rej-Acc)"
"4376","Rej_Acc",-14.9644,1080,45,0,"AR (Acc-Rej)"
"4377","Acc_Acc",5.26217,1080,46,0,"RA (Rej-Acc)"
"4378","Acc_Acc",-12.8122,1080,47,0,"RR (Rej-Rej)"
"4379","Rej_Acc",-3.60681,1080,49,0,"AA (Acc-Acc)"
"4380","Rej_Rej",12.2737,1080,50,0,"RA (Rej-Acc)"
"4381","Rej_Acc",21.1569,1080,52,0,"AA (Acc-Acc)"
"4382","Acc_Rej",-3.12298,1080,58,0,"AA (Acc-Acc)"
"4383","Acc_Rej",-2.88491,1080,60,0,"AR (Acc-Rej)"
"4384","Rej_Rej",-6.16685,1080,61,0,"RA (Rej-Acc)"
"4385","Rej_Rej",27.9744,1080,62,0,"RR (Rej-Rej)"
"4386","Rej_Acc",18.7609,1080,65,0,"AR (Acc-Rej)"
"4387","Acc_Rej",0.296629,1080,66,0,"RA (Rej-Acc)"
"4388","Rej_Acc",10.8457,1080,67,0,"AA (Acc-Acc)"
"4389","Acc_Acc",-11.9705,1080,68,0,"AR (Acc-Rej)"
"4390","Acc_Rej",16.095,1080,69,0,"AA (Acc-Acc)"
"4391","Rej_Rej",-5.50036,1080,70,0,"RA (Rej-Acc)"
"4392","Acc_Rej",-8.57681,1080,71,0,"AR (Acc-Rej)"
"4393","Rej_Acc",1.95603,1080,72,0,"AR (Acc-Rej)"
"4394","Acc_Acc",3.6426,1080,73,0,"RA (Rej-Acc)"
"4395","Rej_Acc",17.2195,1080,74,0,"AR (Acc-Rej)"
"4396","Rej_Rej",11.9255,1080,75,0,"RR (Rej-Rej)"
"4397","Acc_Acc",0.839982,1080,77,0,"RR (Rej-Rej)"
"4398","Rej_Rej",-17.6263,1080,78,0,"AA (Acc-Acc)"
"4399","Acc_Acc",10.2676,1080,79,0,"AR (Acc-Rej)"
"4400","Rej_Acc",-3.73947,1080,80,0,"RA (Rej-Acc)"
"4401","Rej_Rej",22.7009,1080,81,0,"AR (Acc-Rej)"
"4402","Acc_Acc",-22.0217,1081,1,0,"AA (Acc-Acc)"
"4403","Rej_Rej",12.986,1081,2,0,"RR (Rej-Rej)"
"4404","Rej_Rej",31.8384,1081,3,0,"RR (Rej-Rej)"
"4405","Acc_Acc",19.177,1081,4,0,"AA (Acc-Acc)"
"4406","Acc_Acc",34.9552,1081,6,0,"RR (Rej-Rej)"
"4407","Rej_Rej",13.7639,1081,7,0,"AA (Acc-Acc)"
"4408","Acc_Acc",-32.602,1081,9,0,"RR (Rej-Rej)"
"4409","Rej_Acc",29.7655,1081,11,0,"AR (Acc-Rej)"
"4410","Acc_Rej",40.6003,1081,12,0,"AA (Acc-Acc)"
"4411","Acc_Acc",26.9319,1081,13,0,"RR (Rej-Rej)"
"4412","Rej_Rej",28.934,1081,14,0,"RA (Rej-Acc)"
"4413","Rej_Acc",3.6036,1081,15,0,"AR (Acc-Rej)"
"4414","Acc_Rej",20.7293,1081,17,0,"AA (Acc-Acc)"
"4415","Rej_Acc",36.4273,1081,18,0,"RR (Rej-Rej)"
"4416","Acc_Acc",16.8687,1081,20,0,"RA (Rej-Acc)"
"4417","Rej_Rej",9.57066,1081,21,0,"RA (Rej-Acc)"
"4418","Rej_Acc",20.262,1081,22,0,"AR (Acc-Rej)"
"4419","Rej_Acc",-6.9008,1081,26,0,"RA (Rej-Acc)"
"4420","Acc_Rej",-2.8629,1081,27,0,"RR (Rej-Rej)"
"4421","Acc_Acc",5.56879,1081,28,0,"AA (Acc-Acc)"
"4422","Acc_Acc",36.5743,1081,29,0,"RR (Rej-Rej)"
"4423","Acc_Rej",31.4687,1081,30,0,"RA (Rej-Acc)"
"4424","Acc_Rej",13.5961,1081,31,0,"RR (Rej-Rej)"
"4425","Acc_Rej",26.6082,1081,34,0,"RR (Rej-Rej)"
"4426","Acc_Acc",-32.5574,1081,35,0,"RA (Rej-Acc)"
"4427","Rej_Acc",11.1178,1081,36,0,"RA (Rej-Acc)"
"4428","Rej_Rej",42.4057,1081,37,0,"AR (Acc-Rej)"
"4429","Acc_Acc",22.9805,1081,38,0,"AA (Acc-Acc)"
"4430","Acc_Acc",37.3077,1081,39,0,"AA (Acc-Acc)"
"4431","Acc_Rej",25.7595,1081,41,0,"AR (Acc-Rej)"
"4432","Rej_Rej",13.0456,1081,42,0,"AR (Acc-Rej)"
"4433","Acc_Acc",29.6569,1081,43,0,"AA (Acc-Acc)"
"4434","Acc_Rej",0.848844,1081,45,0,"AR (Acc-Rej)"
"4435","Acc_Rej",7.42257,1081,48,0,"AR (Acc-Rej)"
"4436","Acc_Rej",-1.07655,1081,49,0,"AA (Acc-Acc)"
"4437","Rej_Acc",1.6658,1081,50,0,"RA (Rej-Acc)"
"4438","Acc_Acc",-34.6249,1081,51,0,"RR (Rej-Rej)"
"4439","Acc_Rej",11.4016,1081,52,0,"AA (Acc-Acc)"
"4440","Acc_Rej",6.35862,1081,53,0,"AA (Acc-Acc)"
"4441","Acc_Rej",11.9392,1081,54,0,"RR (Rej-Rej)"
"4442","Acc_Rej",34.6499,1081,55,0,"AR (Acc-Rej)"
"4443","Acc_Acc",8.70785,1081,57,0,"RR (Rej-Rej)"
"4444","Acc_Rej",13.0124,1081,58,0,"AA (Acc-Acc)"
"4445","Rej_Acc",27.6164,1081,59,0,"AR (Acc-Rej)"
"4446","Rej_Acc",14.1034,1081,60,0,"AR (Acc-Rej)"
"4447","Acc_Acc",-18.0984,1081,61,0,"RA (Rej-Acc)"
"4448","Rej_Acc",29.5579,1081,63,0,"AA (Acc-Acc)"
"4449","Rej_Acc",6.24819,1081,64,0,"AR (Acc-Rej)"
"4450","Acc_Rej",13.0731,1081,65,0,"AR (Acc-Rej)"
"4451","Rej_Acc",15.0358,1081,66,0,"RA (Rej-Acc)"
"4452","Acc_Acc",8.93977,1081,67,0,"AA (Acc-Acc)"
"4453","Acc_Acc",-14.0692,1081,68,0,"AR (Acc-Rej)"
"4454","Rej_Rej",13.9811,1081,71,0,"AR (Acc-Rej)"
"4455","Acc_Acc",2.20234,1082,1,0,"AA (Acc-Acc)"
"4456","Rej_Rej",-4.44346,1082,2,0,"RR (Rej-Rej)"
"4457","Rej_Rej",-11.7846,1082,3,0,"RR (Rej-Rej)"
"4458","Acc_Acc",15.0184,1082,4,0,"AA (Acc-Acc)"
"4459","Acc_Acc",8.72948,1082,6,0,"RR (Rej-Rej)"
"4460","Acc_Rej",7.92025,1082,7,0,"AA (Acc-Acc)"
"4461","Rej_Rej",-9.46668,1082,8,0,"AR (Acc-Rej)"
"4462","Acc_Acc",1.0604,1082,9,0,"RR (Rej-Rej)"
"4463","Acc_Rej",20.7311,1082,10,0,"AA (Acc-Acc)"
"4464","Acc_Acc",26.6842,1082,11,0,"AR (Acc-Rej)"
"4465","Rej_Rej",2.74184,1082,12,0,"AA (Acc-Acc)"
"4466","Acc_Rej",9.42787,1082,13,0,"RR (Rej-Rej)"
"4467","Acc_Acc",23.6806,1082,15,0,"AR (Acc-Rej)"
"4468","Rej_Rej",-10.1935,1082,16,0,"AR (Acc-Rej)"
"4469","Acc_Rej",7.81307,1082,17,0,"AA (Acc-Acc)"
"4470","Acc_Rej",-0.457902,1082,18,0,"RR (Rej-Rej)"
"4471","Rej_Acc",21.4206,1082,19,0,"AR (Acc-Rej)"
"4472","Rej_Acc",9.64531,1082,22,0,"AR (Acc-Rej)"
"4473","Rej_Rej",-6.60497,1082,23,0,"RA (Rej-Acc)"
"4474","Acc_Acc",1.46161,1082,24,0,"RR (Rej-Rej)"
"4475","Rej_Rej",15.9888,1082,25,0,"AA (Acc-Acc)"
"4476","Rej_Acc",15.2001,1082,26,0,"RA (Rej-Acc)"
"4477","Rej_Rej",4.04466,1082,27,0,"RR (Rej-Rej)"
"4478","Acc_Acc",2.53446,1082,28,0,"AA (Acc-Acc)"
"4479","Rej_Rej",2.39417,1082,29,0,"RR (Rej-Rej)"
"4480","Rej_Rej",12.1565,1082,30,0,"RA (Rej-Acc)"
"4481","Rej_Acc",8.13174,1082,31,0,"RR (Rej-Rej)"
"4482","Rej_Acc",-7.53909,1082,32,0,"AA (Acc-Acc)"
"4483","Acc_Rej",22.0174,1082,33,0,"RR (Rej-Rej)"
"4484","Acc_Acc",9.54643,1082,34,0,"RR (Rej-Rej)"
"4485","Acc_Acc",-17.6745,1082,35,0,"RA (Rej-Acc)"
"4486","Acc_Rej",7.07636,1082,36,0,"RA (Rej-Acc)"
"4487","Acc_Rej",-5.33774,1082,37,0,"AR (Acc-Rej)"
"4488","Acc_Acc",11.1077,1082,38,0,"AA (Acc-Acc)"
"4489","Rej_Acc",8.12638,1082,39,0,"AA (Acc-Acc)"
"4490","Rej_Acc",19.0289,1082,41,0,"AR (Acc-Rej)"
"4491","Rej_Rej",-2.14643,1082,42,0,"AR (Acc-Rej)"
"4492","Acc_Rej",20.4668,1082,43,0,"AA (Acc-Acc)"
"4493","Acc_Acc",12.2286,1082,44,0,"RA (Rej-Acc)"
"4494","Rej_Acc",-0.106598,1082,45,0,"AR (Acc-Rej)"
"4495","Rej_Rej",-1.72507,1082,46,0,"RA (Rej-Acc)"
"4496","Acc_Acc",12.569,1082,47,0,"RR (Rej-Rej)"
"4497","Acc_Acc",24.0993,1082,48,0,"AR (Acc-Rej)"
"4498","Rej_Rej",3.24545,1082,49,0,"AA (Acc-Acc)"
"4499","Acc_Rej",-8.19764,1082,50,0,"RA (Rej-Acc)"
"4500","Rej_Rej",9.4087,1082,51,0,"RR (Rej-Rej)"
"4501","Acc_Acc",18.9604,1082,52,0,"AA (Acc-Acc)"
"4502","Acc_Rej",9.78537,1082,53,0,"AA (Acc-Acc)"
"4503","Acc_Rej",-4.35448,1082,54,0,"RR (Rej-Rej)"
"4504","Rej_Acc",23.5512,1082,55,0,"AR (Acc-Rej)"
"4505","Acc_Acc",-2.66609,1082,57,0,"RR (Rej-Rej)"
"4506","Acc_Rej",-27.9653,1082,58,0,"AA (Acc-Acc)"
"4507","Acc_Rej",-19.9065,1082,59,0,"AR (Acc-Rej)"
"4508","Rej_Acc",9.41068,1082,60,0,"AR (Acc-Rej)"
"4509","Acc_Acc",1.48475,1082,61,0,"RA (Rej-Acc)"
"4510","Acc_Rej",-15.685,1082,62,0,"RR (Rej-Rej)"
"4511","Acc_Acc",-4.44291,1082,63,0,"AA (Acc-Acc)"
"4512","Acc_Rej",10.4152,1082,64,0,"AR (Acc-Rej)"
"4513","Rej_Acc",20.5908,1082,65,0,"AR (Acc-Rej)"
"4514","Acc_Rej",12.799,1082,66,0,"RA (Rej-Acc)"
"4515","Rej_Rej",5.80726,1082,67,0,"AA (Acc-Acc)"
"4516","Rej_Acc",27.0775,1082,68,0,"AR (Acc-Rej)"
"4517","Rej_Rej",8.4872,1082,69,0,"AA (Acc-Acc)"
"4518","Acc_Rej",-1.8919,1082,71,0,"AR (Acc-Rej)"
"4519","Acc_Rej",-2.33326,1082,73,0,"RA (Rej-Acc)"
"4520","Rej_Acc",-1.06373,1082,74,0,"AR (Acc-Rej)"
"4521","Acc_Acc",5.36894,1082,75,0,"RR (Rej-Rej)"
"4522","Rej_Rej",-2.90975,1082,76,0,"RA (Rej-Acc)"
"4523","Acc_Rej",12.8658,1082,77,0,"RR (Rej-Rej)"
"4524","Rej_Acc",17.7206,1082,78,0,"AA (Acc-Acc)"
"4525","Rej_Rej",9.99362,1082,79,0,"AR (Acc-Rej)"
"4526","Rej_Acc",4.79872,1082,80,0,"RA (Rej-Acc)"
"4527","Acc_Rej",4.19527,1082,81,0,"AR (Acc-Rej)"
"4528","Rej_Acc",-5.87285,1082,82,0,"RA (Rej-Acc)"
"4529","Acc_Acc",3.38227,1082,83,0,"AA (Acc-Acc)"
"4530","Rej_Acc",-7.04492,1082,84,0,"RR (Rej-Rej)"
"4531","Rej_Rej",-17.0043,1082,85,0,"AR (Acc-Rej)"
"4532","Acc_Acc",-7.26165,1082,86,0,"RA (Rej-Acc)"
"4533","Acc_Acc",6.2768,1082,87,0,"RR (Rej-Rej)"
"4534","Rej_Rej",0.939003,1082,88,0,"RA (Rej-Acc)"
"4535","Rej_Rej",14.9509,1082,89,0,"AR (Acc-Rej)"
"4536","Acc_Acc",23.2691,1082,90,0,"RA (Rej-Acc)"
"4537","Rej_Acc",-0.587425,1082,91,0,"AA (Acc-Acc)"
"4538","Rej_Rej",23.6009,1082,92,0,"RA (Rej-Acc)"
"4539","Acc_Acc",-4.68105,1084,1,0,"AA (Acc-Acc)"
"4540","Rej_Rej",15.6887,1084,2,0,"RR (Rej-Rej)"
"4541","Acc_Rej",-8.36163,1084,4,0,"AA (Acc-Acc)"
"4542","Acc_Rej",33.1923,1084,8,0,"AR (Acc-Rej)"
"4543","Rej_Rej",42.6258,1084,9,0,"RR (Rej-Rej)"
"4544","Acc_Rej",-23.8437,1084,12,0,"AA (Acc-Acc)"
"4545","Rej_Acc",12.8366,1084,13,0,"RR (Rej-Rej)"
"4546","Rej_Rej",-1.48277,1084,15,0,"AR (Acc-Rej)"
"4547","Acc_Rej",21.8275,1084,18,0,"RR (Rej-Rej)"
"4548","Acc_Rej",43.241,1084,19,0,"AR (Acc-Rej)"
"4549","Acc_Acc",27.2625,1084,21,0,"RA (Rej-Acc)"
"4550","Rej_Rej",6.31714,1084,22,0,"AR (Acc-Rej)"
"4551","Rej_Acc",11.0207,1084,23,0,"RA (Rej-Acc)"
"4552","Rej_Rej",-4.37109,1084,24,0,"RR (Rej-Rej)"
"4553","Acc_Acc",-4.99581,1084,33,0,"RR (Rej-Rej)"
"4554","Acc_Acc",15.7272,1084,37,0,"AR (Acc-Rej)"
"4555","Acc_Acc",10.2971,1085,1,0,"AA (Acc-Acc)"
"4556","Rej_Rej",-3.18211,1085,2,0,"RR (Rej-Rej)"
"4557","Rej_Rej",18.0401,1085,3,0,"RR (Rej-Rej)"
"4558","Acc_Acc",24.0538,1085,4,0,"AA (Acc-Acc)"
"4559","Acc_Rej",35.9174,1085,5,0,"AR (Acc-Rej)"
"4560","Rej_Rej",-7.02779,1085,6,0,"RR (Rej-Rej)"
"4561","Acc_Acc",18.852,1085,7,0,"AA (Acc-Acc)"
"4562","Acc_Rej",13.8547,1085,8,0,"AR (Acc-Rej)"
"4563","Rej_Rej",2.77764,1085,9,0,"RR (Rej-Rej)"
"4564","Acc_Acc",13.3103,1085,10,0,"AA (Acc-Acc)"
"4565","Acc_Rej",12.7199,1085,11,0,"AR (Acc-Rej)"
"4566","Acc_Acc",1.48774,1085,12,0,"AA (Acc-Acc)"
"4567","Rej_Rej",1.82341,1085,13,0,"RR (Rej-Rej)"
"4568","Rej_Acc",10.979,1085,14,0,"RA (Rej-Acc)"
"4569","Acc_Rej",19.2118,1085,15,0,"AR (Acc-Rej)"
"4570","Acc_Rej",7.29687,1085,16,0,"AR (Acc-Rej)"
"4571","Acc_Acc",21.4326,1085,17,0,"AA (Acc-Acc)"
"4572","Rej_Rej",6.91387,1085,18,0,"RR (Rej-Rej)"
"4573","Acc_Rej",11.2661,1085,19,0,"AR (Acc-Rej)"
"4574","Rej_Acc",1.04404,1085,20,0,"RA (Rej-Acc)"
"4575","Rej_Acc",-2.52506,1085,21,0,"RA (Rej-Acc)"
"4576","Acc_Rej",12.3226,1085,22,0,"AR (Acc-Rej)"
"4577","Rej_Acc",-1.57358,1085,23,0,"RA (Rej-Acc)"
"4578","Rej_Rej",1.25475,1085,24,0,"RR (Rej-Rej)"
"4579","Acc_Acc",27.1167,1085,25,0,"AA (Acc-Acc)"
"4580","Rej_Acc",15.6155,1085,26,0,"RA (Rej-Acc)"
"4581","Rej_Rej",0.575668,1085,27,0,"RR (Rej-Rej)"
"4582","Acc_Acc",12.9876,1085,28,0,"AA (Acc-Acc)"
"4583","Rej_Rej",12.7329,1085,29,0,"RR (Rej-Rej)"
"4584","Rej_Acc",18.3,1085,30,0,"RA (Rej-Acc)"
"4585","Rej_Rej",12.3024,1085,31,0,"RR (Rej-Rej)"
"4586","Acc_Acc",19.3051,1085,32,0,"AA (Acc-Acc)"
"4587","Rej_Rej",16.8245,1085,33,0,"RR (Rej-Rej)"
"4588","Rej_Rej",0.402662,1085,34,0,"RR (Rej-Rej)"
"4589","Rej_Acc",6.04494,1085,35,0,"RA (Rej-Acc)"
"4590","Rej_Acc",5.35731,1085,36,0,"RA (Rej-Acc)"
"4591","Acc_Rej",-3.24533,1085,37,0,"AR (Acc-Rej)"
"4592","Acc_Acc",24.8028,1085,38,0,"AA (Acc-Acc)"
"4593","Acc_Rej",23.9995,1085,40,0,"RA (Rej-Acc)"
"4594","Acc_Rej",5.94107,1085,41,0,"AR (Acc-Rej)"
"4595","Acc_Acc",12.7797,1085,42,0,"AR (Acc-Rej)"
"4596","Rej_Acc",15.5828,1085,43,0,"AA (Acc-Acc)"
"4597","Acc_Rej",-1.46942,1085,44,0,"RA (Rej-Acc)"
"4598","Rej_Acc",4.23539,1085,45,0,"AR (Acc-Rej)"
"4599","Rej_Rej",7.41287,1085,46,0,"RA (Rej-Acc)"
"4600","Acc_Rej",16.6278,1085,47,0,"RR (Rej-Rej)"
