"","condition","means","ID","trial","artifactFlag","bindescr"
"57","Acc_Acc",17.8234,1000,62,0,"RR (Rej-Rej)"
"58","Rej_Acc",-1.18396,1000,63,0,"AA (Acc-Acc)"
"59","Rej_Acc",-6.55032,1000,65,0,"AR (Acc-Rej)"
"60","Acc_Rej",2.10164,1000,66,0,"RA (Rej-Acc)"
"61","Rej_Acc",19.5564,1000,67,0,"AA (Acc-Acc)"
"62","Acc_Acc",24.7191,1000,69,0,"AA (Acc-Acc)"
"63","Acc_Rej",15.5974,1000,70,0,"RA (Rej-Acc)"
"64","Rej_Acc",-17.4408,1000,71,0,"AR (Acc-Rej)"
"65","Rej_Acc",-2.91743,1000,73,0,"RA (Rej-Acc)"
"66","Acc_Acc",-8.34144,1000,74,0,"AR (Acc-Rej)"
"67","Acc_Rej",-20.5912,1000,76,0,"RA (Rej-Acc)"
"68","Rej_Acc",11.8135,1000,77,0,"RR (Rej-Rej)"
"69","Rej_Rej",8.90934,1000,78,0,"AA (Acc-Acc)"
"70","Rej_Acc",-22.0857,1000,79,0,"AR (Acc-Rej)"
"71","Acc_Rej",2.06061,1000,80,0,"RA (Rej-Acc)"
"72","Rej_Acc",29.0974,1000,81,0,"AR (Acc-Rej)"
"73","Acc_Acc",-6.39663,1000,82,0,"RA (Rej-Acc)"
"74","Rej_Acc",8.36262,1000,83,0,"AA (Acc-Acc)"
"75","Rej_Rej",-1.87857,1000,84,0,"RR (Rej-Rej)"
"76","Acc_Acc",-1.44547,1000,85,0,"AR (Acc-Rej)"
"77","Acc_Acc",6.11142,1000,86,0,"RA (Rej-Acc)"
"78","Rej_Rej",1.578,1000,87,0,"RR (Rej-Rej)"
"79","Rej_Acc",-16.5455,1000,88,0,"RA (Rej-Acc)"
"80","Rej_Rej",-11.549,1000,89,0,"AR (Acc-Rej)"
"81","Acc_Acc",-7.98175,1001,1,0,"AA (Acc-Acc)"
"82","Rej_Rej",5.05069,1001,2,0,"RR (Rej-Rej)"
"83","Rej_Rej",-14.7039,1001,3,0,"RR (Rej-Rej)"
"84","Acc_Acc",-29.6353,1001,4,0,"AA (Acc-Acc)"
"85","Acc_Rej",20.3646,1001,5,0,"AR (Acc-Rej)"
"86","Rej_Rej",6.57589,1001,6,0,"RR (Rej-Rej)"
"87","Acc_Rej",25.209,1001,9,0,"RR (Rej-Rej)"
"88","Acc_Acc",8.69593,1001,10,0,"AA (Acc-Acc)"
"89","Rej_Rej",-8.86783,1001,11,0,"AR (Acc-Rej)"
"90","Rej_Acc",8.46702,1001,12,0,"AA (Acc-Acc)"
"91","Acc_Rej",-9.67586,1001,13,0,"RR (Rej-Rej)"
"92","Acc_Acc",5.0815,1001,14,0,"RA (Rej-Acc)"
"93","Rej_Rej",-2.61955,1001,15,0,"AR (Acc-Rej)"
"94","Rej_Acc",12.376,1001,17,0,"AA (Acc-Acc)"
"95","Rej_Acc",6.24554,1001,18,0,"RR (Rej-Rej)"
"96","Rej_Acc",28.1107,1001,19,0,"AR (Acc-Rej)"
"97","Rej_Rej",4.70213,1001,20,0,"RA (Rej-Acc)"
"98","Acc_Acc",-11.529,1001,21,0,"RA (Rej-Acc)"
"99","Rej_Rej",1.13975,1001,23,0,"RA (Rej-Acc)"
"100","Acc_Acc",21.4405,1001,24,0,"RR (Rej-Rej)"
"101","Rej_Rej",11.4652,1001,25,0,"AA (Acc-Acc)"
"102","Rej_Acc",0.540818,1001,26,0,"RA (Rej-Acc)"
"103","Rej_Rej",5.9701,1001,27,0,"RR (Rej-Rej)"
"104","Acc_Acc",-1.98811,1001,28,0,"AA (Acc-Acc)"
"105","Rej_Rej",1.6097,1001,29,0,"RR (Rej-Rej)"
"106","Rej_Acc",19.1594,1001,30,0,"RA (Rej-Acc)"
"107","Acc_Rej",7.2469,1001,31,0,"RR (Rej-Rej)"
"108","Acc_Acc",27.3628,1001,32,0,"AA (Acc-Acc)"
"109","Acc_Acc",24.7943,1001,33,0,"RR (Rej-Rej)"
"110","Acc_Rej",6.28163,1001,36,0,"RA (Rej-Acc)"
"111","Acc_Acc",12.7643,1001,37,0,"AR (Acc-Rej)"
"112","Rej_Acc",1.14484,1001,38,0,"AA (Acc-Acc)"
"113","Acc_Rej",21.0311,1001,39,0,"AA (Acc-Acc)"
"114","Rej_Acc",-1.78052,1001,40,0,"RA (Rej-Acc)"
"115","Rej_Rej",4.62659,1001,41,0,"AR (Acc-Rej)"
"116","Acc_Rej",37.4981,1001,42,0,"AR (Acc-Rej)"
"117","Acc_Acc",29.8492,1001,43,0,"AA (Acc-Acc)"
"118","Rej_Rej",-19.922,1001,44,0,"RA (Rej-Acc)"
"119","Acc_Acc",21.1768,1001,45,0,"AR (Acc-Rej)"
"120","Acc_Acc",3.8493,1001,46,0,"RA (Rej-Acc)"
"121","Acc_Rej",15.3547,1001,47,0,"RR (Rej-Rej)"
"122","Rej_Rej",-25.4964,1001,48,0,"AR (Acc-Rej)"
"123","Acc_Acc",7.39543,1001,49,0,"AA (Acc-Acc)"
"124","Acc_Rej",-5.85733,1001,51,0,"RR (Rej-Rej)"
"125","Rej_Acc",6.37978,1001,52,0,"AA (Acc-Acc)"
"126","Acc_Acc",-8.37395,1001,53,0,"AA (Acc-Acc)"
"127","Acc_Acc",-54.0051,1001,55,0,"AR (Acc-Rej)"
"128","Rej_Acc",10.6819,1001,62,0,"RR (Rej-Rej)"
"129","Acc_Rej",29.0147,1001,63,0,"AA (Acc-Acc)"
"130","Rej_Rej",-3.22307,1001,64,0,"AR (Acc-Rej)"
"131","Acc_Rej",36.1093,1001,65,0,"AR (Acc-Rej)"
"132","Rej_Acc",-15.8267,1001,66,0,"RA (Rej-Acc)"
"133","Rej_Rej",4.75232,1001,67,0,"AA (Acc-Acc)"
"134","Acc_Rej",13.6088,1001,68,0,"AR (Acc-Rej)"
"135","Rej_Acc",32.0152,1001,69,0,"AA (Acc-Acc)"
"136","Rej_Acc",-0.236789,1001,72,0,"AR (Acc-Rej)"
"137","Acc_Acc",10.0841,1004,1,0,"AA (Acc-Acc)"
"138","Rej_Rej",13.3997,1004,2,0,"RR (Rej-Rej)"
"139","Rej_Rej",9.59103,1004,3,0,"RR (Rej-Rej)"
"140","Acc_Acc",2.509,1004,4,0,"AA (Acc-Acc)"
"141","Acc_Rej",0.129019,1004,5,0,"AR (Acc-Rej)"
"142","Rej_Rej",2.66809,1004,6,0,"RR (Rej-Rej)"
"143","Acc_Acc",13.7182,1004,7,0,"AA (Acc-Acc)"
"144","Acc_Rej",1.83258,1004,8,0,"AR (Acc-Rej)"
"145","Rej_Rej",4.72632,1004,9,0,"RR (Rej-Rej)"
"146","Acc_Acc",-2.42006,1004,10,0,"AA (Acc-Acc)"
"147","Acc_Rej",-1.17411,1004,11,0,"AR (Acc-Rej)"
"148","Acc_Acc",-2.97771,1004,12,0,"AA (Acc-Acc)"
"149","Rej_Rej",-5.2578,1004,13,0,"RR (Rej-Rej)"
"150","Rej_Acc",10.1952,1004,14,0,"RA (Rej-Acc)"
"151","Acc_Rej",-0.191991,1004,15,0,"AR (Acc-Rej)"
"152","Acc_Rej",3.8019,1004,16,0,"AR (Acc-Rej)"
"153","Acc_Acc",-1.90239,1004,17,0,"AA (Acc-Acc)"
"154","Rej_Rej",1.48453,1004,18,0,"RR (Rej-Rej)"
"155","Acc_Rej",-1.27636,1004,19,0,"AR (Acc-Rej)"
"156","Rej_Acc",-11.9992,1004,20,0,"RA (Rej-Acc)"
"157","Rej_Acc",2.19148,1004,21,0,"RA (Rej-Acc)"
"158","Acc_Rej",11.1076,1004,22,0,"AR (Acc-Rej)"
"159","Rej_Acc",4.53301,1004,23,0,"RA (Rej-Acc)"
"160","Rej_Rej",3.07161,1004,24,0,"RR (Rej-Rej)"
"161","Acc_Acc",9.47639,1004,25,0,"AA (Acc-Acc)"
"162","Rej_Acc",0.255095,1004,26,0,"RA (Rej-Acc)"
"163","Rej_Rej",0.214569,1004,27,0,"RR (Rej-Rej)"
"164","Acc_Acc",0.661562,1004,28,0,"AA (Acc-Acc)"
"165","Rej_Rej",11.1416,1004,29,0,"RR (Rej-Rej)"
"166","Rej_Acc",1.82781,1004,30,0,"RA (Rej-Acc)"
"167","Rej_Rej",-10.272,1004,31,0,"RR (Rej-Rej)"
"168","Acc_Acc",-2.28236,1004,32,0,"AA (Acc-Acc)"
"169","Rej_Rej",-0.291966,1004,33,0,"RR (Rej-Rej)"
"170","Rej_Rej",3.18073,1004,34,0,"RR (Rej-Rej)"
"171","Rej_Acc",1.76712,1004,35,0,"RA (Rej-Acc)"
"172","Rej_Acc",4.37562,1004,36,0,"RA (Rej-Acc)"
"173","Acc_Rej",9.82337,1004,37,0,"AR (Acc-Rej)"
"174","Acc_Acc",-2.09302,1004,38,0,"AA (Acc-Acc)"
"175","Acc_Acc",11.5545,1004,39,0,"AA (Acc-Acc)"
"176","Rej_Acc",-11.5456,1004,40,0,"RA (Rej-Acc)"
"177","Acc_Rej",-9.82093,1004,41,0,"AR (Acc-Rej)"
"178","Acc_Rej",-12.2171,1004,42,0,"AR (Acc-Rej)"
"179","Acc_Acc",13.0338,1004,43,0,"AA (Acc-Acc)"
"180","Rej_Acc",-0.88198,1004,44,0,"RA (Rej-Acc)"
"181","Acc_Rej",-5.49673,1004,45,0,"AR (Acc-Rej)"
"182","Rej_Acc",4.41531,1004,46,0,"RA (Rej-Acc)"
"183","Rej_Rej",-6.87381,1004,47,0,"RR (Rej-Rej)"
"184","Acc_Rej",-2.01031,1004,48,0,"AR (Acc-Rej)"
"185","Acc_Acc",11.594,1004,49,0,"AA (Acc-Acc)"
"186","Rej_Acc",4.54877,1004,50,0,"RA (Rej-Acc)"
"187","Rej_Rej",-1.58835,1004,51,0,"RR (Rej-Rej)"
"188","Acc_Acc",1.80271,1004,52,0,"AA (Acc-Acc)"
"189","Acc_Acc",-1.2329,1004,53,0,"AA (Acc-Acc)"
"190","Rej_Rej",-3.8429,1004,54,0,"RR (Rej-Rej)"
"191","Acc_Rej",3.00697,1004,55,0,"AR (Acc-Rej)"
"192","Rej_Acc",-5.6647,1004,56,0,"RA (Rej-Acc)"
"193","Rej_Rej",2.85937,1004,57,0,"RR (Rej-Rej)"
"194","Acc_Acc",0.658635,1004,58,0,"AA (Acc-Acc)"
"195","Acc_Rej",1.96767,1004,59,0,"AR (Acc-Rej)"
"196","Acc_Rej",-13.0859,1004,60,0,"AR (Acc-Rej)"
"197","Rej_Acc",8.80341,1004,61,0,"RA (Rej-Acc)"
"198","Rej_Rej",-3.05157,1004,62,0,"RR (Rej-Rej)"
"199","Acc_Acc",6.7846,1004,63,0,"AA (Acc-Acc)"
"200","Acc_Rej",-14.2719,1004,64,0,"AR (Acc-Rej)"
"201","Acc_Rej",-10.9974,1004,65,0,"AR (Acc-Rej)"
"202","Acc_Rej",3.46561,1004,67,0,"AA (Acc-Acc)"
"203","Acc_Acc",-2.67671,1004,68,0,"AR (Acc-Rej)"
"204","Rej_Acc",-2.49211,1004,69,0,"AA (Acc-Acc)"
"205","Acc_Rej",0.679639,1004,70,0,"RA (Rej-Acc)"
"206","Acc_Rej",-26.1983,1004,71,0,"AR (Acc-Rej)"
"207","Rej_Acc",10.5015,1004,72,0,"AR (Acc-Rej)"
"208","Acc_Rej",-5.35447,1004,73,0,"RA (Rej-Acc)"
"209","Rej_Rej",-18.8577,1004,74,0,"AR (Acc-Rej)"
"210","Rej_Acc",-5.04059,1004,75,0,"RR (Rej-Rej)"
"211","Rej_Rej",6.01372,1004,76,0,"RA (Rej-Acc)"
"212","Acc_Acc",-5.68292,1004,77,0,"RR (Rej-Rej)"
"213","Acc_Rej",-5.25769,1004,78,0,"AA (Acc-Acc)"
"214","Rej_Acc",0.179168,1004,79,0,"AR (Acc-Rej)"
"215","Acc_Rej",-9.07102,1004,80,0,"RA (Rej-Acc)"
"216","Rej_Acc",-3.9233,1004,81,0,"AR (Acc-Rej)"
"217","Acc_Acc",-4.1053,1004,82,0,"RA (Rej-Acc)"
"218","Rej_Rej",5.4844,1004,83,0,"AA (Acc-Acc)"
"219","Acc_Rej",0.368385,1004,84,0,"RR (Rej-Rej)"
"220","Rej_Acc",-2.91936,1004,85,0,"AR (Acc-Rej)"
"221","Rej_Rej",-11.9668,1004,86,0,"RA (Rej-Acc)"
"222","Rej_Acc",-15.1471,1004,87,0,"RR (Rej-Rej)"
"223","Acc_Rej",12.9397,1004,88,0,"RA (Rej-Acc)"
"224","Rej_Acc",-2.96913,1004,89,0,"AR (Acc-Rej)"
"225","Acc_Acc",-2.30332,1004,90,0,"RA (Rej-Acc)"
"226","Rej_Acc",5.89098,1004,91,0,"AA (Acc-Acc)"
"227","Rej_Rej",-3.655,1004,92,0,"RA (Rej-Acc)"
"228","Acc_Acc",-2.53421,1004,93,0,"RR (Rej-Rej)"
"229","Acc_Acc",-9.05696,1004,94,0,"AA (Acc-Acc)"
"230","Rej_Rej",-3.14214,1004,95,0,"AA (Acc-Acc)"
"231","Rej_Rej",6.72836,1004,96,0,"RR (Rej-Rej)"
"232","Acc_Acc",-1.21346,1004,97,0,"RR (Rej-Rej)"
"233","Rej_Acc",-0.204399,1004,98,0,"AA (Acc-Acc)"
"234","Rej_Rej",-1.21614,1004,99,0,"RA (Rej-Acc)"
"235","Acc_Acc",16.2602,1006,1,0,"AA (Acc-Acc)"
"236","Rej_Rej",15.5585,1006,2,0,"RR (Rej-Rej)"
"237","Rej_Rej",24.3618,1006,3,0,"RR (Rej-Rej)"
"238","Acc_Acc",4.50044,1006,4,0,"AA (Acc-Acc)"
"239","Acc_Rej",18.493,1006,5,0,"AR (Acc-Rej)"
"240","Rej_Rej",35.3716,1006,6,0,"RR (Rej-Rej)"
"241","Acc_Acc",-22.5787,1006,7,0,"AA (Acc-Acc)"
"242","Acc_Rej",12.9052,1006,8,0,"AR (Acc-Rej)"
"243","Rej_Rej",-0.487815,1006,9,0,"RR (Rej-Rej)"
"244","Acc_Acc",-0.0696873,1006,10,0,"AA (Acc-Acc)"
"245","Acc_Rej",24.1256,1006,11,0,"AR (Acc-Rej)"
"246","Acc_Acc",14.2922,1006,12,0,"AA (Acc-Acc)"
"247","Rej_Rej",20.5908,1006,13,0,"RR (Rej-Rej)"
"248","Rej_Acc",32.0546,1006,14,0,"RA (Rej-Acc)"
"249","Acc_Rej",22.7927,1006,15,0,"AR (Acc-Rej)"
"250","Acc_Rej",25.9211,1006,16,0,"AR (Acc-Rej)"
"251","Acc_Acc",4.39982,1006,17,0,"AA (Acc-Acc)"
"252","Rej_Rej",4.74979,1006,18,0,"RR (Rej-Rej)"
"253","Acc_Rej",1.79707,1006,19,0,"AR (Acc-Rej)"
"254","Rej_Acc",37.0157,1006,20,0,"RA (Rej-Acc)"
"255","Rej_Acc",38.3925,1006,21,0,"RA (Rej-Acc)"
"256","Acc_Rej",13.0251,1006,22,0,"AR (Acc-Rej)"
"257","Rej_Acc",14.1805,1006,23,0,"RA (Rej-Acc)"
"258","Rej_Rej",4.66235,1006,24,0,"RR (Rej-Rej)"
"259","Acc_Acc",28.5446,1006,25,0,"AA (Acc-Acc)"
"260","Rej_Acc",15.7186,1006,26,0,"RA (Rej-Acc)"
"261","Rej_Rej",25.1706,1006,27,0,"RR (Rej-Rej)"
"262","Acc_Acc",26.1272,1006,28,0,"AA (Acc-Acc)"
"263","Rej_Rej",40.9263,1006,29,0,"RR (Rej-Rej)"
"264","Rej_Acc",27.0991,1006,30,0,"RA (Rej-Acc)"
"265","Rej_Rej",-3.05781,1006,31,0,"RR (Rej-Rej)"
"266","Acc_Acc",42.3648,1006,32,0,"AA (Acc-Acc)"
"267","Rej_Rej",15.4998,1006,33,0,"RR (Rej-Rej)"
"268","Rej_Rej",-7.63688,1006,34,0,"RR (Rej-Rej)"
"269","Rej_Acc",5.05116,1006,35,0,"RA (Rej-Acc)"
"270","Rej_Acc",46.0532,1006,36,0,"RA (Rej-Acc)"
"271","Acc_Rej",29.9585,1006,37,0,"AR (Acc-Rej)"
"272","Acc_Acc",20.8871,1006,38,0,"AA (Acc-Acc)"
"273","Acc_Acc",20.1699,1006,39,0,"AA (Acc-Acc)"
"274","Rej_Acc",26.2088,1006,40,0,"RA (Rej-Acc)"
"275","Acc_Rej",12.1299,1006,41,0,"AR (Acc-Rej)"
"276","Acc_Rej",38.1399,1006,42,0,"AR (Acc-Rej)"
"277","Acc_Acc",23.6824,1006,43,0,"AA (Acc-Acc)"
"278","Rej_Acc",-2.0763,1006,44,0,"RA (Rej-Acc)"
"279","Acc_Rej",-7.36744,1006,45,0,"AR (Acc-Rej)"
"280","Rej_Acc",28.888,1006,46,0,"RA (Rej-Acc)"
"281","Rej_Rej",1.03155,1006,47,0,"RR (Rej-Rej)"
"282","Acc_Rej",4.70773,1006,48,0,"AR (Acc-Rej)"
"283","Acc_Acc",13.8486,1006,49,0,"AA (Acc-Acc)"
"284","Rej_Acc",14.3067,1006,50,0,"RA (Rej-Acc)"
"285","Rej_Rej",5.86401,1006,51,0,"RR (Rej-Rej)"
"286","Acc_Acc",13.6483,1006,52,0,"AA (Acc-Acc)"
"287","Acc_Acc",49.2942,1006,53,0,"AA (Acc-Acc)"
"288","Rej_Rej",-5.52869,1006,54,0,"RR (Rej-Rej)"
"289","Acc_Rej",8.27358,1006,55,0,"AR (Acc-Rej)"
"290","Rej_Acc",-4.84688,1006,56,0,"RA (Rej-Acc)"
"291","Rej_Rej",-3.82859,1006,57,0,"RR (Rej-Rej)"
"292","Acc_Acc",20.4471,1006,58,0,"AA (Acc-Acc)"
"293","Acc_Rej",33.965,1006,59,0,"AR (Acc-Rej)"
"294","Acc_Rej",16.7766,1006,60,0,"AR (Acc-Rej)"
"295","Rej_Acc",1.25624,1006,61,0,"RA (Rej-Acc)"
"296","Rej_Rej",2.08989,1006,62,0,"RR (Rej-Rej)"
"297","Acc_Acc",8.91087,1006,63,0,"AA (Acc-Acc)"
"298","Acc_Rej",13.2172,1006,64,0,"AR (Acc-Rej)"
"299","Acc_Rej",21.5778,1006,65,0,"AR (Acc-Rej)"
"300","Rej_Acc",28.2787,1006,66,0,"RA (Rej-Acc)"
"301","Acc_Acc",10.4264,1006,67,0,"AA (Acc-Acc)"
"302","Acc_Rej",28.6034,1006,68,0,"AR (Acc-Rej)"
"303","Acc_Acc",21.6521,1006,69,0,"AA (Acc-Acc)"
"304","Rej_Acc",34.8247,1006,70,0,"RA (Rej-Acc)"
"305","Acc_Rej",2.47759,1006,71,0,"AR (Acc-Rej)"
"306","Acc_Rej",0.97659,1006,72,0,"AR (Acc-Rej)"
"307","Rej_Acc",14.0019,1006,73,0,"RA (Rej-Acc)"
"308","Acc_Rej",28.6881,1006,74,0,"AR (Acc-Rej)"
"309","Rej_Rej",12.4343,1006,75,0,"RR (Rej-Rej)"
"310","Rej_Acc",15.0798,1006,76,0,"RA (Rej-Acc)"
"311","Rej_Rej",-13.9828,1006,77,0,"RR (Rej-Rej)"
"312","Acc_Acc",33.6219,1006,78,0,"AA (Acc-Acc)"
"313","Acc_Rej",25.0056,1006,79,0,"AR (Acc-Rej)"
"314","Rej_Acc",20.8702,1006,80,0,"RA (Rej-Acc)"
"315","Acc_Rej",7.95963,1006,81,0,"AR (Acc-Rej)"
"316","Rej_Acc",0.128864,1006,82,0,"RA (Rej-Acc)"
"317","Acc_Acc",0.0708321,1006,83,0,"AA (Acc-Acc)"
"318","Rej_Rej",14.3236,1006,84,0,"RR (Rej-Rej)"
"319","Acc_Rej",7.03056,1006,85,0,"AR (Acc-Rej)"
"320","Rej_Acc",13.827,1006,86,0,"RA (Rej-Acc)"
"321","Rej_Rej",15.9643,1006,87,0,"RR (Rej-Rej)"
"322","Rej_Acc",6.19051,1006,88,0,"RA (Rej-Acc)"
"323","Acc_Rej",12.8995,1006,89,0,"AR (Acc-Rej)"
"324","Rej_Acc",3.11311,1006,90,0,"RA (Rej-Acc)"
"325","Acc_Acc",34.9334,1006,91,0,"AA (Acc-Acc)"
"326","Rej_Acc",29.0382,1006,92,0,"RA (Rej-Acc)"
"327","Rej_Rej",19.6923,1006,93,0,"RR (Rej-Rej)"
"328","Acc_Acc",32.544,1006,94,0,"AA (Acc-Acc)"
"329","Acc_Acc",12.2711,1006,95,0,"AA (Acc-Acc)"
"330","Rej_Rej",23.6302,1006,96,0,"RR (Rej-Rej)"
"331","Rej_Rej",12.0461,1006,97,0,"RR (Rej-Rej)"
"332","Acc_Acc",11.1517,1006,98,0,"AA (Acc-Acc)"
"333","Rej_Acc",24.6456,1006,99,0,"RA (Rej-Acc)"
"334","Rej_Rej",4.65073,1006,100,0,"RR (Rej-Rej)"
"335","Acc_Acc",-2.78118,1010,1,0,"AA (Acc-Acc)"
"336","Rej_Rej",-7.98969,1010,2,0,"RR (Rej-Rej)"
"337","Rej_Rej",-14.7899,1010,3,0,"RR (Rej-Rej)"
"338","Acc_Acc",0.836255,1010,4,0,"AA (Acc-Acc)"
"339","Acc_Rej",-4.67157,1010,5,0,"AR (Acc-Rej)"
"340","Rej_Rej",-3.17034,1010,6,0,"RR (Rej-Rej)"
"341","Acc_Acc",0.981654,1010,7,0,"AA (Acc-Acc)"
"342","Acc_Rej",-17.6537,1010,8,0,"AR (Acc-Rej)"
"343","Rej_Rej",-3.08472,1010,9,0,"RR (Rej-Rej)"
"344","Acc_Acc",-1.19646,1010,10,0,"AA (Acc-Acc)"
"345","Acc_Rej",17.5815,1010,11,0,"AR (Acc-Rej)"
"346","Acc_Acc",1.44089,1010,12,0,"AA (Acc-Acc)"
"347","Rej_Rej",-2.58248,1010,13,0,"RR (Rej-Rej)"
"348","Rej_Acc",0.729251,1010,14,0,"RA (Rej-Acc)"
"349","Acc_Rej",2.47366,1010,15,0,"AR (Acc-Rej)"
"350","Acc_Rej",8.09643,1010,16,0,"AR (Acc-Rej)"
"351","Acc_Acc",-13.0668,1010,17,0,"AA (Acc-Acc)"
"352","Rej_Rej",-3.42505,1010,18,0,"RR (Rej-Rej)"
"353","Acc_Rej",15.8565,1010,19,0,"AR (Acc-Rej)"
"354","Rej_Acc",2.24114,1010,20,0,"RA (Rej-Acc)"
"355","Rej_Acc",2.83482,1010,21,0,"RA (Rej-Acc)"
"356","Acc_Rej",-6.17128,1010,22,0,"AR (Acc-Rej)"
"357","Rej_Acc",16.4149,1010,23,0,"RA (Rej-Acc)"
"358","Rej_Rej",5.47645,1010,24,0,"RR (Rej-Rej)"
"359","Acc_Acc",4.62636,1010,25,0,"AA (Acc-Acc)"
"360","Rej_Acc",13.448,1010,26,0,"RA (Rej-Acc)"
"361","Rej_Rej",-1.45025,1010,27,0,"RR (Rej-Rej)"
"362","Acc_Acc",15.698,1010,28,0,"AA (Acc-Acc)"
"363","Rej_Rej",6.67266,1010,29,0,"RR (Rej-Rej)"
"364","Rej_Acc",4.8763,1010,30,0,"RA (Rej-Acc)"
"365","Rej_Rej",3.73334,1010,31,0,"RR (Rej-Rej)"
"366","Acc_Acc",10.8972,1010,32,0,"AA (Acc-Acc)"
"367","Rej_Rej",-3.28871,1010,33,0,"RR (Rej-Rej)"
"368","Rej_Rej",3.8053,1010,34,0,"RR (Rej-Rej)"
"369","Rej_Acc",-5.61013,1010,35,0,"RA (Rej-Acc)"
"370","Rej_Acc",7.48832,1010,36,0,"RA (Rej-Acc)"
"371","Acc_Rej",0.710556,1010,37,0,"AR (Acc-Rej)"
"372","Acc_Acc",3.77945,1010,38,0,"AA (Acc-Acc)"
"373","Acc_Acc",5.9445,1010,39,0,"AA (Acc-Acc)"
